,index,demo_encoding_loop.thisTrialN,DemoImage,DemoCorrect,demo_encoding_response.rt,demo_encoding_response.keys,index,demo_test_response.keys,demo_test_response.corr,demo_test_response.rt,demo_test_loop.thisTrialN,DemoImage1,DemoImage2,DemoCorrectTest,subject
108,7,3.0,flower3.jpg,,,,15.0,right,0.0,1.6551,3.0,flower4.jpg,flower4_pair.jpg,left,AS66AO98XNCUP_2022-09-25_06h15.28.229.csv
109,8,4.0,flower4.jpg,,,,16.0,right,1.0,2.1605,4.0,flower5_pair.jpg,flower5.jpg,right,AS66AO98XNCUP_2022-09-25_06h15.28.229.csv
110,9,5.0,flower5.jpg,,,,17.0,right,0.0,1.1475,5.0,flower6.jpg,flower6_pair.jpg,left,AS66AO98XNCUP_2022-09-25_06h15.28.229.csv
111,10,6.0,flower6.jpg,,,,,,,,,,,,AS66AO98XNCUP_2022-09-25_06h15.28.229.csv
112,4,0.0,flower1.jpg,,,,12.0,right,0.0,523.7711,0.0,flower1.jpg,flower1_pair.jpg,left,A1G75OL3VL0RPJ_2022-09-25_06h12.40.678.csv
113,5,1.0,flower2.jpg,,,,13.0,right,1.0,17.392,1.0,flower2_pair.jpg,flower2.jpg,right,A1G75OL3VL0RPJ_2022-09-25_06h12.40.678.csv
114,6,2.0,left.jpg,left,,,14.0,right,0.0,3.1687,2.0,flower3.jpg,flower3_pair.jpg,left,A1G75OL3VL0RPJ_2022-09-25_06h12.40.678.csv
115,7,3.0,flower3.jpg,,,,15.0,right,0.0,4.0672,3.0,flower4.jpg,flower4_pair.jpg,left,A1G75OL3VL0RPJ_2022-09-25_06h12.40.678.csv
116,8,4.0,flower4.jpg,,,,16.0,right,1.0,4.9735,4.0,flower5_pair.jpg,flower5.jpg,right,A1G75OL3VL0RPJ_2022-09-25_06h12.40.678.csv
117,9,5.0,flower5.jpg,,,,17.0,right,0.0,13.1563,5.0,flower6.jpg,flower6_pair.jpg,left,A1G75OL3VL0RPJ_2022-09-25_06h12.40.678.csv
118,10,6.0,flower6.jpg,,,,,,,,,,,,A1G75OL3VL0RPJ_2022-09-25_06h12.40.678.csv
119,4,0.0,flower1.jpg,,,,12.0,left,1.0,6.5182,0.0,flower1.jpg,flower1_pair.jpg,left,A1F2APQMJSQVFK_2022-09-25_05h28.15.707.csv
120,5,1.0,flower2.jpg,,,,13.0,left,0.0,6.2563,1.0,flower2_pair.jpg,flower2.jpg,right,A1F2APQMJSQVFK_2022-09-25_05h28.15.707.csv
121,6,2.0,left.jpg,left,2.6012,left,14.0,left,1.0,3.3538,2.0,flower3.jpg,flower3_pair.jpg,left,A1F2APQMJSQVFK_2022-09-25_05h28.15.707.csv
122,7,3.0,flower3.jpg,,,,15.0,right,0.0,2.6897,3.0,flower4.jpg,flower4_pair.jpg,left,A1F2APQMJSQVFK_2022-09-25_05h28.15.707.csv
123,8,4.0,flower4.jpg,,,,16.0,left,0.0,4.2971,4.0,flower5_pair.jpg,flower5.jpg,right,A1F2APQMJSQVFK_2022-09-25_05h28.15.707.csv
124,9,5.0,flower5.jpg,,,,17.0,right,0.0,3.7912,5.0,flower6.jpg,flower6_pair.jpg,left,A1F2APQMJSQVFK_2022-09-25_05h28.15.707.csv
125,10,6.0,flower6.jpg,,,,,,,,,,,,A1F2APQMJSQVFK_2022-09-25_05h28.15.707.csv
126,4,0.0,flower1.jpg,,,,12.0,left,1.0,3.6903,0.0,flower1.jpg,flower1_pair.jpg,left,A2Z9PNETGAD9MS_2022-09-25_06h20.38.032.csv
127,5,1.0,flower2.jpg,,,,13.0,right,1.0,3.451,1.0,flower2_pair.jpg,flower2.jpg,right,A2Z9PNETGAD9MS_2022-09-25_06h20.38.032.csv
128,6,2.0,left.jpg,left,1.4877,left,14.0,left,1.0,2.0027,2.0,flower3.jpg,flower3_pair.jpg,left,A2Z9PNETGAD9MS_2022-09-25_06h20.38.032.csv
129,7,3.0,flower3.jpg,,,,15.0,left,1.0,2.7881,3.0,flower4.jpg,flower4_pair.jpg,left,A2Z9PNETGAD9MS_2022-09-25_06h20.38.032.csv
130,8,4.0,flower4.jpg,,,,16.0,right,1.0,2.7808,4.0,flower5_pair.jpg,flower5.jpg,right,A2Z9PNETGAD9MS_2022-09-25_06h20.38.032.csv
131,9,5.0,flower5.jpg,,,,17.0,left,1.0,2.0982,5.0,flower6.jpg,flower6_pair.jpg,left,A2Z9PNETGAD9MS_2022-09-25_06h20.38.032.csv
132,10,6.0,flower6.jpg,,,,,,,,,,,,A2Z9PNETGAD9MS_2022-09-25_06h20.38.032.csv
133,4,0.0,flower1.jpg,,,,12.0,right,0.0,3.05,0.0,flower1.jpg,flower1_pair.jpg,left,A2N8PVHOT7XR1W_2022-09-25_06h34.23.376.csv
134,5,1.0,flower2.jpg,,,,13.0,right,1.0,0.3976,1.0,flower2_pair.jpg,flower2.jpg,right,A2N8PVHOT7XR1W_2022-09-25_06h34.23.376.csv
135,6,2.0,left.jpg,left,0.0072,right,14.0,left,1.0,0.0082,2.0,flower3.jpg,flower3_pair.jpg,left,A2N8PVHOT7XR1W_2022-09-25_06h34.23.376.csv
136,7,3.0,flower3.jpg,,,,15.0,right,0.0,0.1031,3.0,flower4.jpg,flower4_pair.jpg,left,A2N8PVHOT7XR1W_2022-09-25_06h34.23.376.csv
137,8,4.0,flower4.jpg,,,,16.0,left,0.0,0.1069,4.0,flower5_pair.jpg,flower5.jpg,right,A2N8PVHOT7XR1W_2022-09-25_06h34.23.376.csv
138,9,5.0,flower5.jpg,,,,17.0,right,0.0,0.0084,5.0,flower6.jpg,flower6_pair.jpg,left,A2N8PVHOT7XR1W_2022-09-25_06h34.23.376.csv
139,10,6.0,flower6.jpg,,,,,,,,,,,,A2N8PVHOT7XR1W_2022-09-25_06h34.23.376.csv
140,4,0.0,flower1.jpg,,,,12.0,left,1.0,6.9538,0.0,flower1.jpg,flower1_pair.jpg,left,A39Z3FVA8SIQFE_2022-09-25_06h31.33.884.csv
141,5,1.0,flower2.jpg,,,,13.0,right,1.0,3.2436,1.0,flower2_pair.jpg,flower2.jpg,right,A39Z3FVA8SIQFE_2022-09-25_06h31.33.884.csv
142,6,2.0,left.jpg,left,,,14.0,left,1.0,1.7427,2.0,flower3.jpg,flower3_pair.jpg,left,A39Z3FVA8SIQFE_2022-09-25_06h31.33.884.csv
143,7,3.0,flower3.jpg,,,,15.0,left,1.0,2.1524,3.0,flower4.jpg,flower4_pair.jpg,left,A39Z3FVA8SIQFE_2022-09-25_06h31.33.884.csv
144,8,4.0,flower4.jpg,,,,16.0,right,1.0,25.4942,4.0,flower5_pair.jpg,flower5.jpg,right,A39Z3FVA8SIQFE_2022-09-25_06h31.33.884.csv
145,9,5.0,flower5.jpg,,,,17.0,left,1.0,5.2038,5.0,flower6.jpg,flower6_pair.jpg,left,A39Z3FVA8SIQFE_2022-09-25_06h31.33.884.csv
146,10,6.0,flower6.jpg,,,,,,,,,,,,A39Z3FVA8SIQFE_2022-09-25_06h31.33.884.csv
147,4,0.0,flower1.jpg,,,,12.0,left,1.0,1.5234,0.0,flower1.jpg,flower1_pair.jpg,left,A2QGCZDG0PIFEL_2022-09-25_04h17.38.834.csv
148,5,1.0,flower2.jpg,,,,13.0,right,1.0,2.503,1.0,flower2_pair.jpg,flower2.jpg,right,A2QGCZDG0PIFEL_2022-09-25_04h17.38.834.csv
149,6,2.0,left.jpg,left,1.1775,left,14.0,left,1.0,1.5379,2.0,flower3.jpg,flower3_pair.jpg,left,A2QGCZDG0PIFEL_2022-09-25_04h17.38.834.csv
150,7,3.0,flower3.jpg,,,,15.0,right,0.0,2.0677,3.0,flower4.jpg,flower4_pair.jpg,left,A2QGCZDG0PIFEL_2022-09-25_04h17.38.834.csv
151,8,4.0,flower4.jpg,,,,16.0,right,1.0,2.478,4.0,flower5_pair.jpg,flower5.jpg,right,A2QGCZDG0PIFEL_2022-09-25_04h17.38.834.csv
152,9,5.0,flower5.jpg,,,,17.0,left,1.0,1.5269,5.0,flower6.jpg,flower6_pair.jpg,left,A2QGCZDG0PIFEL_2022-09-25_04h17.38.834.csv
153,10,6.0,flower6.jpg,,,,,,,,,,,,A2QGCZDG0PIFEL_2022-09-25_04h17.38.834.csv
