,index,demo_encoding_loop.thisTrialN,DemoImage,DemoCorrect,demo_encoding_response.rt,demo_encoding_response.keys,index,demo_test_response.keys,demo_test_response.corr,demo_test_response.rt,demo_test_loop.thisTrialN,DemoImage1,DemoImage2,DemoCorrectTest,subject
59,7,3.0,flower3.jpg,,,,15.0,left,1.0,1.6376,3.0,flower4.jpg,flower4_pair.jpg,left,A2U5OFMW8H30PC
60,8,4.0,flower4.jpg,,,,16.0,right,1.0,1.7183,4.0,flower5_pair.jpg,flower5.jpg,right,A2U5OFMW8H30PC
61,9,5.0,flower5.jpg,,,,17.0,left,1.0,1.8928,5.0,flower6.jpg,flower6_pair.jpg,left,A2U5OFMW8H30PC
62,10,6.0,flower6.jpg,,,,,,,,,,,,A2U5OFMW8H30PC
63,4,0.0,flower1.jpg,,,,12.0,right,0.0,13.4404,0.0,flower1.jpg,flower1_pair.jpg,left,A2TZVJFRJ5I61B
64,5,1.0,flower2.jpg,,,,13.0,right,1.0,2.0688,1.0,flower2_pair.jpg,flower2.jpg,right,A2TZVJFRJ5I61B
65,6,2.0,left.jpg,left,,,14.0,left,1.0,2.6415,2.0,flower3.jpg,flower3_pair.jpg,left,A2TZVJFRJ5I61B
66,7,3.0,flower3.jpg,,,,15.0,right,0.0,3.7453,3.0,flower4.jpg,flower4_pair.jpg,left,A2TZVJFRJ5I61B
67,8,4.0,flower4.jpg,,,,16.0,left,0.0,2.0284,4.0,flower5_pair.jpg,flower5.jpg,right,A2TZVJFRJ5I61B
68,9,5.0,flower5.jpg,,,,17.0,left,1.0,2.5693,5.0,flower6.jpg,flower6_pair.jpg,left,A2TZVJFRJ5I61B
69,10,6.0,flower6.jpg,,,,,,,,,,,,A2TZVJFRJ5I61B
70,4,0.0,flower1.jpg,,,,12.0,right,0.0,2.319,0.0,flower1.jpg,flower1_pair.jpg,left,A1R5JNC2LO6X1S
71,5,1.0,flower2.jpg,,,,13.0,left,0.0,2.238,1.0,flower2_pair.jpg,flower2.jpg,right,A1R5JNC2LO6X1S
72,6,2.0,left.jpg,left,1.506,left,14.0,left,1.0,2.181,2.0,flower3.jpg,flower3_pair.jpg,left,A1R5JNC2LO6X1S
73,7,3.0,flower3.jpg,,,,15.0,right,0.0,2.276,3.0,flower4.jpg,flower4_pair.jpg,left,A1R5JNC2LO6X1S
74,8,4.0,flower4.jpg,,,,16.0,right,1.0,2.349,4.0,flower5_pair.jpg,flower5.jpg,right,A1R5JNC2LO6X1S
