,index,demo_encoding_loop.thisTrialN,DemoImage,DemoCorrect,demo_encoding_response.rt,demo_encoding_response.keys,index,demo_test_response.keys,demo_test_response.corr,demo_test_response.rt,demo_test_loop.thisTrialN,DemoImage1,DemoImage2,DemoCorrectTest,subject
53,8,4.0,flower4.jpg,,,,16.0,left,0.0,1.6391,4.0,flower5_pair.jpg,flower5.jpg,right,AE9KNJZWDCDSE_2022-11-24_10h25.25.804.csv
54,9,5.0,flower5.jpg,,,,17.0,right,0.0,1.8709,5.0,flower6.jpg,flower6_pair.jpg,left,AE9KNJZWDCDSE_2022-11-24_10h25.25.804.csv
55,10,6.0,flower6.jpg,,,,,,,,,,,,AE9KNJZWDCDSE_2022-11-24_10h25.25.804.csv
56,4,0.0,flower1.jpg,,,,12.0,left,1.0,10.1363,0.0,flower1.jpg,flower1_pair.jpg,left,A1JLSWEISM2DWE__2022-11-24_10h28.33.736.csv
57,5,1.0,flower2.jpg,,,,13.0,right,1.0,8.1325,1.0,flower2_pair.jpg,flower2.jpg,right,A1JLSWEISM2DWE__2022-11-24_10h28.33.736.csv
58,6,2.0,left.jpg,left,1.936400002,left,14.0,left,1.0,51.6867,2.0,flower3.jpg,flower3_pair.jpg,left,A1JLSWEISM2DWE__2022-11-24_10h28.33.736.csv
59,7,3.0,flower3.jpg,,,,15.0,right,0.0,40.2471,3.0,flower4.jpg,flower4_pair.jpg,left,A1JLSWEISM2DWE__2022-11-24_10h28.33.736.csv
60,8,4.0,flower4.jpg,,,,16.0,right,1.0,34.8545,4.0,flower5_pair.jpg,flower5.jpg,right,A1JLSWEISM2DWE__2022-11-24_10h28.33.736.csv
61,9,5.0,flower5.jpg,,,,17.0,right,0.0,0.010199999,5.0,flower6.jpg,flower6_pair.jpg,left,A1JLSWEISM2DWE__2022-11-24_10h28.33.736.csv
62,10,6.0,flower6.jpg,,,,,,,,,,,,A1JLSWEISM2DWE__2022-11-24_10h28.33.736.csv
63,4,0.0,flower1.jpg,,,,12.0,left,1.0,6.24,0.0,flower1.jpg,flower1_pair.jpg,left,A137V1J5GNNZTH_2022-11-24_14h32.35.842.csv
64,5,1.0,flower2.jpg,,,,13.0,right,1.0,6.53,1.0,flower2_pair.jpg,flower2.jpg,right,A137V1J5GNNZTH_2022-11-24_14h32.35.842.csv
65,6,2.0,left.jpg,left,1.017,left,14.0,left,1.0,3.547,2.0,flower3.jpg,flower3_pair.jpg,left,A137V1J5GNNZTH_2022-11-24_14h32.35.842.csv
66,7,3.0,flower3.jpg,,,,15.0,left,1.0,3.674,3.0,flower4.jpg,flower4_pair.jpg,left,A137V1J5GNNZTH_2022-11-24_14h32.35.842.csv
67,8,4.0,flower4.jpg,,,,16.0,right,1.0,3.294,4.0,flower5_pair.jpg,flower5.jpg,right,A137V1J5GNNZTH_2022-11-24_14h32.35.842.csv
68,9,5.0,flower5.jpg,,,,17.0,left,1.0,3.004,5.0,flower6.jpg,flower6_pair.jpg,left,A137V1J5GNNZTH_2022-11-24_14h32.35.842.csv
69,10,6.0,flower6.jpg,,,,,,,,,,,,A137V1J5GNNZTH_2022-11-24_14h32.35.842.csv
70,4,0.0,flower1.jpg,,,,12.0,left,1.0,6.0034,0.0,flower1.jpg,flower1_pair.jpg,left,A1K4FKVCBTX1RN_2022-11-24_07h36.54.075.csv
71,5,1.0,flower2.jpg,,,,13.0,right,1.0,1.7126,1.0,flower2_pair.jpg,flower2.jpg,right,A1K4FKVCBTX1RN_2022-11-24_07h36.54.075.csv
72,6,2.0,left.jpg,left,0.5308,left,14.0,left,1.0,1.623,2.0,flower3.jpg,flower3_pair.jpg,left,A1K4FKVCBTX1RN_2022-11-24_07h36.54.075.csv
73,7,3.0,flower3.jpg,,,,15.0,right,0.0,1.2467,3.0,flower4.jpg,flower4_pair.jpg,left,A1K4FKVCBTX1RN_2022-11-24_07h36.54.075.csv
74,8,4.0,flower4.jpg,,,,16.0,left,0.0,0.9745,4.0,flower5_pair.jpg,flower5.jpg,right,A1K4FKVCBTX1RN_2022-11-24_07h36.54.075.csv
75,9,5.0,flower5.jpg,,,,17.0,right,0.0,0.4636,5.0,flower6.jpg,flower6_pair.jpg,left,A1K4FKVCBTX1RN_2022-11-24_07h36.54.075.csv
76,10,6.0,flower6.jpg,,,,,,,,,,,,A1K4FKVCBTX1RN_2022-11-24_07h36.54.075.csv
77,4,0.0,flower1.jpg,,,,12.0,left,1.0,1.5818,0.0,flower1.jpg,flower1_pair.jpg,left,AIEKCWYZTS41V_2022-11-24_10h31.00.383.csv
78,5,1.0,flower2.jpg,,,,13.0,left,0.0,1.3006,1.0,flower2_pair.jpg,flower2.jpg,right,AIEKCWYZTS41V_2022-11-24_10h31.00.383.csv
79,6,2.0,left.jpg,left,0.9935,left,14.0,left,1.0,1.3411,2.0,flower3.jpg,flower3_pair.jpg,left,AIEKCWYZTS41V_2022-11-24_10h31.00.383.csv
80,7,3.0,flower3.jpg,,,,15.0,left,1.0,1.4535,3.0,flower4.jpg,flower4_pair.jpg,left,AIEKCWYZTS41V_2022-11-24_10h31.00.383.csv
