,index,demo_encoding_loop.thisTrialN,DemoImage,DemoCorrect,demo_encoding_response.rt,demo_encoding_response.keys,index,demo_test_response.keys,demo_test_response.corr,demo_test_response.rt,demo_test_loop.thisTrialN,DemoImage1,DemoImage2,DemoCorrectTest,subject
0,4,0.0,flower1.jpg,,,,12.0,right,0.0,7.2417,0.0,flower1.jpg,flower1_pair.jpg,left,A33U3GZXTFC4M4
1,5,1.0,flower2.jpg,,,,13.0,right,1.0,3.5358,1.0,flower2_pair.jpg,flower2.jpg,right,A33U3GZXTFC4M4
2,6,2.0,left.jpg,left,,,14.0,right,0.0,3.0391,2.0,flower3.jpg,flower3_pair.jpg,left,A33U3GZXTFC4M4
3,7,3.0,flower3.jpg,,,,15.0,right,0.0,2.8002,3.0,flower4.jpg,flower4_pair.jpg,left,A33U3GZXTFC4M4
4,8,4.0,flower4.jpg,,,,16.0,right,1.0,11.8313,4.0,flower5_pair.jpg,flower5.jpg,right,A33U3GZXTFC4M4
5,9,5.0,flower5.jpg,,,,17.0,right,0.0,4.9842,5.0,flower6.jpg,flower6_pair.jpg,left,A33U3GZXTFC4M4
6,10,6.0,flower6.jpg,,,,,,,,,,,,A33U3GZXTFC4M4
7,4,0.0,flower1.jpg,,,,12.0,left,1.0,3.0226,0.0,flower1.jpg,flower1_pair.jpg,left,A3POUEYN59J30P
8,5,1.0,flower2.jpg,,,,13.0,right,1.0,1.7635,1.0,flower2_pair.jpg,flower2.jpg,right,A3POUEYN59J30P
9,6,2.0,left.jpg,left,,,14.0,left,1.0,1.5828,2.0,flower3.jpg,flower3_pair.jpg,left,A3POUEYN59J30P
10,7,3.0,flower3.jpg,,,,15.0,right,0.0,1.6664,3.0,flower4.jpg,flower4_pair.jpg,left,A3POUEYN59J30P
11,8,4.0,flower4.jpg,,,,16.0,left,0.0,1.2617,4.0,flower5_pair.jpg,flower5.jpg,right,A3POUEYN59J30P
12,9,5.0,flower5.jpg,,,,17.0,right,0.0,1.2762,5.0,flower6.jpg,flower6_pair.jpg,left,A3POUEYN59J30P
13,10,6.0,flower6.jpg,,,,,,,,,,,,A3POUEYN59J30P
14,4,0.0,flower1.jpg,,,,12.0,left,1.0,2.789,0.0,flower1.jpg,flower1_pair.jpg,left,A208F2PSMBFG0R
15,5,1.0,flower2.jpg,,,,13.0,right,1.0,1.654,1.0,flower2_pair.jpg,flower2.jpg,right,A208F2PSMBFG0R
16,6,2.0,left.jpg,left,,,14.0,left,1.0,1.692,2.0,flower3.jpg,flower3_pair.jpg,left,A208F2PSMBFG0R
17,7,3.0,flower3.jpg,,,,15.0,left,1.0,1.778,3.0,flower4.jpg,flower4_pair.jpg,left,A208F2PSMBFG0R
