,index,demo_encoding_loop.thisTrialN,DemoImage,DemoCorrect,demo_encoding_response.rt,demo_encoding_response.keys,index,demo_test_response.keys,demo_test_response.corr,demo_test_response.rt,demo_test_loop.thisTrialN,DemoImage1,DemoImage2,DemoCorrectTest,subject
25,8,4.0,flower4.jpg,,,,16.0,right,1.0,2.032,4.0,flower5_pair.jpg,flower5.jpg,right,AHZP05WVFXXCG_2022-12-12_11h20.48.549.csv
26,9,5.0,flower5.jpg,,,,17.0,right,0.0,1.4812,5.0,flower6.jpg,flower6_pair.jpg,left,AHZP05WVFXXCG_2022-12-12_11h20.48.549.csv
27,10,6.0,flower6.jpg,,,,,,,,,,,,AHZP05WVFXXCG_2022-12-12_11h20.48.549.csv
28,4,0.0,flower1.jpg,,,,12.0,left,1.0,3.8591,0.0,flower1.jpg,flower1_pair.jpg,left,A389RPZ5TJZQ7D_2022-12-12_10h12.54.952.csv
29,5,1.0,flower2.jpg,,,,13.0,right,1.0,2.958700001,1.0,flower2_pair.jpg,flower2.jpg,right,A389RPZ5TJZQ7D_2022-12-12_10h12.54.952.csv
30,6,2.0,left.jpg,left,2.3084,left,14.0,left,1.0,2.4201,2.0,flower3.jpg,flower3_pair.jpg,left,A389RPZ5TJZQ7D_2022-12-12_10h12.54.952.csv
31,7,3.0,flower3.jpg,,,,15.0,left,1.0,2.5055,3.0,flower4.jpg,flower4_pair.jpg,left,A389RPZ5TJZQ7D_2022-12-12_10h12.54.952.csv
32,8,4.0,flower4.jpg,,,,16.0,right,1.0,2.4456,4.0,flower5_pair.jpg,flower5.jpg,right,A389RPZ5TJZQ7D_2022-12-12_10h12.54.952.csv
33,9,5.0,flower5.jpg,,,,17.0,left,1.0,2.2389,5.0,flower6.jpg,flower6_pair.jpg,left,A389RPZ5TJZQ7D_2022-12-12_10h12.54.952.csv
34,10,6.0,flower6.jpg,,,,,,,,,,,,A389RPZ5TJZQ7D_2022-12-12_10h12.54.952.csv
35,4,0.0,flower1.jpg,,,,12.0,left,1.0,2.5715,0.0,flower1.jpg,flower1_pair.jpg,left,AIXO7JFFSBR5O_2022-12-12_11h49.52.553.csv
36,5,1.0,flower2.jpg,,,,13.0,right,1.0,2.5296,1.0,flower2_pair.jpg,flower2.jpg,right,AIXO7JFFSBR5O_2022-12-12_11h49.52.553.csv
37,6,2.0,left.jpg,left,1.0377,left,14.0,left,1.0,1.4198,2.0,flower3.jpg,flower3_pair.jpg,left,AIXO7JFFSBR5O_2022-12-12_11h49.52.553.csv
38,7,3.0,flower3.jpg,,,,15.0,left,1.0,1.6983,3.0,flower4.jpg,flower4_pair.jpg,left,AIXO7JFFSBR5O_2022-12-12_11h49.52.553.csv
39,8,4.0,flower4.jpg,,,,16.0,right,1.0,2.1748,4.0,flower5_pair.jpg,flower5.jpg,right,AIXO7JFFSBR5O_2022-12-12_11h49.52.553.csv
40,9,5.0,flower5.jpg,,,,17.0,left,1.0,2.1214,5.0,flower6.jpg,flower6_pair.jpg,left,AIXO7JFFSBR5O_2022-12-12_11h49.52.553.csv
41,10,6.0,flower6.jpg,,,,,,,,,,,,AIXO7JFFSBR5O_2022-12-12_11h49.52.553.csv
42,4,0.0,flower1.jpg,,,,12.0,left,1.0,17.3114,0.0,flower1.jpg,flower1_pair.jpg,left,A2TTYORXHJ7I23_2022-12-12_09h43.50.224.csv
43,5,1.0,flower2.jpg,,,,13.0,right,1.0,8.1622,1.0,flower2_pair.jpg,flower2.jpg,right,A2TTYORXHJ7I23_2022-12-12_09h43.50.224.csv
44,6,2.0,left.jpg,left,1.6761,left,14.0,left,1.0,5.63,2.0,flower3.jpg,flower3_pair.jpg,left,A2TTYORXHJ7I23_2022-12-12_09h43.50.224.csv
45,7,3.0,flower3.jpg,,,,15.0,left,1.0,6.1712,3.0,flower4.jpg,flower4_pair.jpg,left,A2TTYORXHJ7I23_2022-12-12_09h43.50.224.csv
46,8,4.0,flower4.jpg,,,,16.0,right,1.0,4.763,4.0,flower5_pair.jpg,flower5.jpg,right,A2TTYORXHJ7I23_2022-12-12_09h43.50.224.csv
47,9,5.0,flower5.jpg,,,,17.0,left,1.0,10.8333,5.0,flower6.jpg,flower6_pair.jpg,left,A2TTYORXHJ7I23_2022-12-12_09h43.50.224.csv
48,10,6.0,flower6.jpg,,,,,,,,,,,,A2TTYORXHJ7I23_2022-12-12_09h43.50.224.csv
49,4,0.0,flower1.jpg,,,,12.0,left,1.0,1.293,0.0,flower1.jpg,flower1_pair.jpg,left,A3SFP9VSFJY2YW_2022-12-12_12h07.08.411.csv
50,5,1.0,flower2.jpg,,,,13.0,right,1.0,2.8049,1.0,flower2_pair.jpg,flower2.jpg,right,A3SFP9VSFJY2YW_2022-12-12_12h07.08.411.csv
51,6,2.0,left.jpg,left,1.2298,left,14.0,left,1.0,1.9517,2.0,flower3.jpg,flower3_pair.jpg,left,A3SFP9VSFJY2YW_2022-12-12_12h07.08.411.csv
52,7,3.0,flower3.jpg,,,,15.0,left,1.0,2.8324,3.0,flower4.jpg,flower4_pair.jpg,left,A3SFP9VSFJY2YW_2022-12-12_12h07.08.411.csv
53,8,4.0,flower4.jpg,,,,16.0,right,1.0,2.8197,4.0,flower5_pair.jpg,flower5.jpg,right,A3SFP9VSFJY2YW_2022-12-12_12h07.08.411.csv
54,9,5.0,flower5.jpg,,,,17.0,left,1.0,2.8025,5.0,flower6.jpg,flower6_pair.jpg,left,A3SFP9VSFJY2YW_2022-12-12_12h07.08.411.csv
55,10,6.0,flower6.jpg,,,,,,,,,,,,A3SFP9VSFJY2YW_2022-12-12_12h07.08.411.csv
56,4,0.0,flower1.jpg,,,,12.0,left,1.0,1.6476,0.0,flower1.jpg,flower1_pair.jpg,left,A28K46TA74RQH7_2022-12-12_10h21.32.130.csv
57,5,1.0,flower2.jpg,,,,13.0,right,1.0,2.9544,1.0,flower2_pair.jpg,flower2.jpg,right,A28K46TA74RQH7_2022-12-12_10h21.32.130.csv
58,6,2.0,left.jpg,left,0.9219,left,14.0,right,0.0,1.7797,2.0,flower3.jpg,flower3_pair.jpg,left,A28K46TA74RQH7_2022-12-12_10h21.32.130.csv
59,7,3.0,flower3.jpg,,,,15.0,left,1.0,1.4235,3.0,flower4.jpg,flower4_pair.jpg,left,A28K46TA74RQH7_2022-12-12_10h21.32.130.csv
60,8,4.0,flower4.jpg,,,,16.0,right,1.0,1.3127,4.0,flower5_pair.jpg,flower5.jpg,right,A28K46TA74RQH7_2022-12-12_10h21.32.130.csv
61,9,5.0,flower5.jpg,,,,17.0,left,1.0,1.7834,5.0,flower6.jpg,flower6_pair.jpg,left,A28K46TA74RQH7_2022-12-12_10h21.32.130.csv
62,10,6.0,flower6.jpg,,,,,,,,,,,,A28K46TA74RQH7_2022-12-12_10h21.32.130.csv
63,4,0.0,flower1.jpg,,,,12.0,right,0.0,2.2964,0.0,flower1.jpg,flower1_pair.jpg,left,A2WJ1KQW2UBTG6_2022-12-12_10h32.46.517.csv
64,5,1.0,flower2.jpg,,,,13.0,left,0.0,1.4412,1.0,flower2_pair.jpg,flower2.jpg,right,A2WJ1KQW2UBTG6_2022-12-12_10h32.46.517.csv
65,6,2.0,left.jpg,left,0.6666,left,14.0,left,1.0,0.9625,2.0,flower3.jpg,flower3_pair.jpg,left,A2WJ1KQW2UBTG6_2022-12-12_10h32.46.517.csv
66,7,3.0,flower3.jpg,,,,15.0,left,1.0,0.6992,3.0,flower4.jpg,flower4_pair.jpg,left,A2WJ1KQW2UBTG6_2022-12-12_10h32.46.517.csv
67,8,4.0,flower4.jpg,,,,16.0,right,1.0,1.1949,4.0,flower5_pair.jpg,flower5.jpg,right,A2WJ1KQW2UBTG6_2022-12-12_10h32.46.517.csv
68,9,5.0,flower5.jpg,,,,17.0,left,1.0,0.8341,5.0,flower6.jpg,flower6_pair.jpg,left,A2WJ1KQW2UBTG6_2022-12-12_10h32.46.517.csv
69,10,6.0,flower6.jpg,,,,,,,,,,,,A2WJ1KQW2UBTG6_2022-12-12_10h32.46.517.csv
70,4,0.0,flower1.jpg,,,,12.0,left,1.0,1.649,0.0,flower1.jpg,flower1_pair.jpg,left,A2IQ0QCTQ3KWLT_2022-12-12_10h46.52.230.csv
71,5,1.0,flower2.jpg,,,,13.0,right,1.0,1.7538,1.0,flower2_pair.jpg,flower2.jpg,right,A2IQ0QCTQ3KWLT_2022-12-12_10h46.52.230.csv
72,6,2.0,left.jpg,left,0.6805,left,14.0,left,1.0,1.126,2.0,flower3.jpg,flower3_pair.jpg,left,A2IQ0QCTQ3KWLT_2022-12-12_10h46.52.230.csv
73,7,3.0,flower3.jpg,,,,15.0,left,1.0,1.0903,3.0,flower4.jpg,flower4_pair.jpg,left,A2IQ0QCTQ3KWLT_2022-12-12_10h46.52.230.csv
74,8,4.0,flower4.jpg,,,,16.0,right,1.0,1.8395,4.0,flower5_pair.jpg,flower5.jpg,right,A2IQ0QCTQ3KWLT_2022-12-12_10h46.52.230.csv
75,9,5.0,flower5.jpg,,,,17.0,left,1.0,1.3317,5.0,flower6.jpg,flower6_pair.jpg,left,A2IQ0QCTQ3KWLT_2022-12-12_10h46.52.230.csv
76,10,6.0,flower6.jpg,,,,,,,,,,,,A2IQ0QCTQ3KWLT_2022-12-12_10h46.52.230.csv
77,4,0.0,flower1.jpg,,,,12.0,left,1.0,1.598,0.0,flower1.jpg,flower1_pair.jpg,left,A26M997VYVK0E6_2022-12-12_07h10.50.382.csv
78,5,1.0,flower2.jpg,,,,13.0,right,1.0,1.651,1.0,flower2_pair.jpg,flower2.jpg,right,A26M997VYVK0E6_2022-12-12_07h10.50.382.csv
79,6,2.0,left.jpg,left,1.007,left,14.0,left,1.0,1.57,2.0,flower3.jpg,flower3_pair.jpg,left,A26M997VYVK0E6_2022-12-12_07h10.50.382.csv
80,7,3.0,flower3.jpg,,,,15.0,left,1.0,1.304,3.0,flower4.jpg,flower4_pair.jpg,left,A26M997VYVK0E6_2022-12-12_07h10.50.382.csv
81,8,4.0,flower4.jpg,,,,16.0,right,1.0,3.02,4.0,flower5_pair.jpg,flower5.jpg,right,A26M997VYVK0E6_2022-12-12_07h10.50.382.csv
82,9,5.0,flower5.jpg,,,,17.0,left,1.0,2.056,5.0,flower6.jpg,flower6_pair.jpg,left,A26M997VYVK0E6_2022-12-12_07h10.50.382.csv
83,10,6.0,flower6.jpg,,,,,,,,,,,,A26M997VYVK0E6_2022-12-12_07h10.50.382.csv
84,4,0.0,flower1.jpg,,,,12.0,left,1.0,2.9731,0.0,flower1.jpg,flower1_pair.jpg,left,AHZ7C7ETHYX3N_2022-12-12_08h11.22.910.csv
85,5,1.0,flower2.jpg,,,,13.0,left,0.0,2.3332,1.0,flower2_pair.jpg,flower2.jpg,right,AHZ7C7ETHYX3N_2022-12-12_08h11.22.910.csv
86,6,2.0,left.jpg,left,0.6646,left,14.0,left,1.0,1.3792,2.0,flower3.jpg,flower3_pair.jpg,left,AHZ7C7ETHYX3N_2022-12-12_08h11.22.910.csv
87,7,3.0,flower3.jpg,,,,15.0,left,1.0,1.1632,3.0,flower4.jpg,flower4_pair.jpg,left,AHZ7C7ETHYX3N_2022-12-12_08h11.22.910.csv
88,8,4.0,flower4.jpg,,,,16.0,left,0.0,2.2159,4.0,flower5_pair.jpg,flower5.jpg,right,AHZ7C7ETHYX3N_2022-12-12_08h11.22.910.csv
89,9,5.0,flower5.jpg,,,,17.0,left,1.0,1.3313,5.0,flower6.jpg,flower6_pair.jpg,left,AHZ7C7ETHYX3N_2022-12-12_08h11.22.910.csv
90,10,6.0,flower6.jpg,,,,,,,,,,,,AHZ7C7ETHYX3N_2022-12-12_08h11.22.910.csv
91,4,0.0,flower1.jpg,,,,12.0,right,0.0,4.3054,0.0,flower1.jpg,flower1_pair.jpg,left,A3VH9AT1MB4MI2_2022-12-12_10h34.11.155.csv
92,5,1.0,flower2.jpg,,,,13.0,right,1.0,1.9263,1.0,flower2_pair.jpg,flower2.jpg,right,A3VH9AT1MB4MI2_2022-12-12_10h34.11.155.csv
93,6,2.0,left.jpg,left,1.0237,left,14.0,left,1.0,1.6025,2.0,flower3.jpg,flower3_pair.jpg,left,A3VH9AT1MB4MI2_2022-12-12_10h34.11.155.csv
94,7,3.0,flower3.jpg,,,,15.0,left,1.0,2.4911,3.0,flower4.jpg,flower4_pair.jpg,left,A3VH9AT1MB4MI2_2022-12-12_10h34.11.155.csv
95,8,4.0,flower4.jpg,,,,16.0,right,1.0,2.9262,4.0,flower5_pair.jpg,flower5.jpg,right,A3VH9AT1MB4MI2_2022-12-12_10h34.11.155.csv
96,9,5.0,flower5.jpg,,,,17.0,right,0.0,2.4877,5.0,flower6.jpg,flower6_pair.jpg,left,A3VH9AT1MB4MI2_2022-12-12_10h34.11.155.csv
97,10,6.0,flower6.jpg,,,,,,,,,,,,A3VH9AT1MB4MI2_2022-12-12_10h34.11.155.csv
98,4,0.0,flower1.jpg,,,,12.0,left,1.0,2.7517,0.0,flower1.jpg,flower1_pair.jpg,left,A3N0QZ9ZKUCTCQ_2022-12-12_10h48.04.613.csv
99,5,1.0,flower2.jpg,,,,13.0,right,1.0,2.8093,1.0,flower2_pair.jpg,flower2.jpg,right,A3N0QZ9ZKUCTCQ_2022-12-12_10h48.04.613.csv
100,6,2.0,left.jpg,left,0.6839,left,14.0,left,1.0,1.5181,2.0,flower3.jpg,flower3_pair.jpg,left,A3N0QZ9ZKUCTCQ_2022-12-12_10h48.04.613.csv
101,7,3.0,flower3.jpg,,,,15.0,right,0.0,1.9809,3.0,flower4.jpg,flower4_pair.jpg,left,A3N0QZ9ZKUCTCQ_2022-12-12_10h48.04.613.csv
102,8,4.0,flower4.jpg,,,,16.0,left,0.0,1.5652,4.0,flower5_pair.jpg,flower5.jpg,right,A3N0QZ9ZKUCTCQ_2022-12-12_10h48.04.613.csv
103,9,5.0,flower5.jpg,,,,17.0,left,1.0,1.0679,5.0,flower6.jpg,flower6_pair.jpg,left,A3N0QZ9ZKUCTCQ_2022-12-12_10h48.04.613.csv
104,10,6.0,flower6.jpg,,,,,,,,,,,,A3N0QZ9ZKUCTCQ_2022-12-12_10h48.04.613.csv
105,4,0.0,flower1.jpg,,,,12.0,left,1.0,3.9704,0.0,flower1.jpg,flower1_pair.jpg,left,ATO97EQDSSE7U_2022-12-12_07h40.01.775.csv
106,5,1.0,flower2.jpg,,,,13.0,left,0.0,2.329,1.0,flower2_pair.jpg,flower2.jpg,right,ATO97EQDSSE7U_2022-12-12_07h40.01.775.csv
107,6,2.0,left.jpg,left,1.1403,left,14.0,left,1.0,2.9239,2.0,flower3.jpg,flower3_pair.jpg,left,ATO97EQDSSE7U_2022-12-12_07h40.01.775.csv
108,7,3.0,flower3.jpg,,,,15.0,left,1.0,3.66,3.0,flower4.jpg,flower4_pair.jpg,left,ATO97EQDSSE7U_2022-12-12_07h40.01.775.csv
109,8,4.0,flower4.jpg,,,,16.0,left,0.0,3.2226,4.0,flower5_pair.jpg,flower5.jpg,right,ATO97EQDSSE7U_2022-12-12_07h40.01.775.csv
110,9,5.0,flower5.jpg,,,,17.0,left,1.0,2.9027,5.0,flower6.jpg,flower6_pair.jpg,left,ATO97EQDSSE7U_2022-12-12_07h40.01.775.csv
111,10,6.0,flower6.jpg,,,,,,,,,,,,ATO97EQDSSE7U_2022-12-12_07h40.01.775.csv
112,4,0.0,flower1.jpg,,,,12.0,right,0.0,4.5335,0.0,flower1.jpg,flower1_pair.jpg,left,A2FFCQ9WU6R764_2022-12-12_10h15.17.138.csv
113,5,1.0,flower2.jpg,,,,13.0,right,1.0,2.8352,1.0,flower2_pair.jpg,flower2.jpg,right,A2FFCQ9WU6R764_2022-12-12_10h15.17.138.csv
114,6,2.0,left.jpg,left,1.248,left,14.0,left,1.0,2.1178,2.0,flower3.jpg,flower3_pair.jpg,left,A2FFCQ9WU6R764_2022-12-12_10h15.17.138.csv
115,7,3.0,flower3.jpg,,,,15.0,right,0.0,2.2881,3.0,flower4.jpg,flower4_pair.jpg,left,A2FFCQ9WU6R764_2022-12-12_10h15.17.138.csv
116,8,4.0,flower4.jpg,,,,16.0,left,0.0,1.9343,4.0,flower5_pair.jpg,flower5.jpg,right,A2FFCQ9WU6R764_2022-12-12_10h15.17.138.csv
117,9,5.0,flower5.jpg,,,,17.0,right,0.0,2.2215,5.0,flower6.jpg,flower6_pair.jpg,left,A2FFCQ9WU6R764_2022-12-12_10h15.17.138.csv
118,10,6.0,flower6.jpg,,,,,,,,,,,,A2FFCQ9WU6R764_2022-12-12_10h15.17.138.csv
119,4,0.0,flower1.jpg,,,,12.0,left,1.0,5.159,0.0,flower1.jpg,flower1_pair.jpg,left,AMBZATQDG38V0_2022-12-12_11h24.20.357.csv
120,5,1.0,flower2.jpg,,,,13.0,right,1.0,4.876,1.0,flower2_pair.jpg,flower2.jpg,right,AMBZATQDG38V0_2022-12-12_11h24.20.357.csv
121,6,2.0,left.jpg,left,1.794,left,14.0,left,1.0,2.885,2.0,flower3.jpg,flower3_pair.jpg,left,AMBZATQDG38V0_2022-12-12_11h24.20.357.csv
122,7,3.0,flower3.jpg,,,,15.0,right,0.0,5.28,3.0,flower4.jpg,flower4_pair.jpg,left,AMBZATQDG38V0_2022-12-12_11h24.20.357.csv
123,8,4.0,flower4.jpg,,,,16.0,right,1.0,6.293,4.0,flower5_pair.jpg,flower5.jpg,right,AMBZATQDG38V0_2022-12-12_11h24.20.357.csv
124,9,5.0,flower5.jpg,,,,17.0,left,1.0,3.531,5.0,flower6.jpg,flower6_pair.jpg,left,AMBZATQDG38V0_2022-12-12_11h24.20.357.csv
125,10,6.0,flower6.jpg,,,,,,,,,,,,AMBZATQDG38V0_2022-12-12_11h24.20.357.csv
126,4,0.0,flower1.jpg,,,,12.0,left,1.0,3.356,0.0,flower1.jpg,flower1_pair.jpg,left,AWG17Q6SD22GM_2022-12-12_11h11.48.363.csv
127,5,1.0,flower2.jpg,,,,13.0,right,1.0,2.571,1.0,flower2_pair.jpg,flower2.jpg,right,AWG17Q6SD22GM_2022-12-12_11h11.48.363.csv
128,6,2.0,left.jpg,left,0.7833,left,14.0,left,1.0,2.1058,2.0,flower3.jpg,flower3_pair.jpg,left,AWG17Q6SD22GM_2022-12-12_11h11.48.363.csv
129,7,3.0,flower3.jpg,,,,15.0,left,1.0,2.1799,3.0,flower4.jpg,flower4_pair.jpg,left,AWG17Q6SD22GM_2022-12-12_11h11.48.363.csv
130,8,4.0,flower4.jpg,,,,16.0,left,0.0,0.004,4.0,flower5_pair.jpg,flower5.jpg,right,AWG17Q6SD22GM_2022-12-12_11h11.48.363.csv
131,9,5.0,flower5.jpg,,,,17.0,left,1.0,2.076,5.0,flower6.jpg,flower6_pair.jpg,left,AWG17Q6SD22GM_2022-12-12_11h11.48.363.csv
132,10,6.0,flower6.jpg,,,,,,,,,,,,AWG17Q6SD22GM_2022-12-12_11h11.48.363.csv
133,4,0.0,flower1.jpg,,,,12.0,left,1.0,10.8106,0.0,flower1.jpg,flower1_pair.jpg,left,A23R1XDY6N3XK2_2022-12-12_10h27.19.409.csv
134,5,1.0,flower2.jpg,,,,13.0,right,1.0,0.1739,1.0,flower2_pair.jpg,flower2.jpg,right,A23R1XDY6N3XK2_2022-12-12_10h27.19.409.csv
135,6,2.0,left.jpg,left,2.355,left,14.0,left,1.0,0.8649,2.0,flower3.jpg,flower3_pair.jpg,left,A23R1XDY6N3XK2_2022-12-12_10h27.19.409.csv
136,7,3.0,flower3.jpg,,,,15.0,right,0.0,0.1537,3.0,flower4.jpg,flower4_pair.jpg,left,A23R1XDY6N3XK2_2022-12-12_10h27.19.409.csv
137,8,4.0,flower4.jpg,,,,16.0,left,0.0,0.4778,4.0,flower5_pair.jpg,flower5.jpg,right,A23R1XDY6N3XK2_2022-12-12_10h27.19.409.csv
138,9,5.0,flower5.jpg,,,,17.0,right,0.0,0.1361,5.0,flower6.jpg,flower6_pair.jpg,left,A23R1XDY6N3XK2_2022-12-12_10h27.19.409.csv
139,10,6.0,flower6.jpg,,,,,,,,,,,,A23R1XDY6N3XK2_2022-12-12_10h27.19.409.csv
140,4,0.0,flower1.jpg,,,,12.0,right,0.0,4.674400002,0.0,flower1.jpg,flower1_pair.jpg,left,AY3JOEWZT0APP_2022-12-12_10h12.44.548.csv
141,5,1.0,flower2.jpg,,,,13.0,left,0.0,3.8214,1.0,flower2_pair.jpg,flower2.jpg,right,AY3JOEWZT0APP_2022-12-12_10h12.44.548.csv
142,6,2.0,left.jpg,left,2.736300001,left,14.0,right,0.0,0.8801,2.0,flower3.jpg,flower3_pair.jpg,left,AY3JOEWZT0APP_2022-12-12_10h12.44.548.csv
143,7,3.0,flower3.jpg,,,,15.0,right,0.0,1.938200001,3.0,flower4.jpg,flower4_pair.jpg,left,AY3JOEWZT0APP_2022-12-12_10h12.44.548.csv
144,8,4.0,flower4.jpg,,,,16.0,left,0.0,2.102299999,4.0,flower5_pair.jpg,flower5.jpg,right,AY3JOEWZT0APP_2022-12-12_10h12.44.548.csv
145,9,5.0,flower5.jpg,,,,17.0,left,1.0,2.7665,5.0,flower6.jpg,flower6_pair.jpg,left,AY3JOEWZT0APP_2022-12-12_10h12.44.548.csv
146,10,6.0,flower6.jpg,,,,,,,,,,,,AY3JOEWZT0APP_2022-12-12_10h12.44.548.csv
147,4,0.0,flower1.jpg,,,,12.0,left,1.0,6.27,0.0,flower1.jpg,flower1_pair.jpg,left,ATNY69UI91LMQ_2022-12-12_11h39.18.639.csv
148,5,1.0,flower2.jpg,,,,13.0,left,0.0,3.83,1.0,flower2_pair.jpg,flower2.jpg,right,ATNY69UI91LMQ_2022-12-12_11h39.18.639.csv
149,6,2.0,left.jpg,left,2.254,left,14.0,left,1.0,2.517,2.0,flower3.jpg,flower3_pair.jpg,left,ATNY69UI91LMQ_2022-12-12_11h39.18.639.csv
150,7,3.0,flower3.jpg,,,,15.0,right,0.0,3.61,3.0,flower4.jpg,flower4_pair.jpg,left,ATNY69UI91LMQ_2022-12-12_11h39.18.639.csv
151,8,4.0,flower4.jpg,,,,16.0,right,1.0,2.608,4.0,flower5_pair.jpg,flower5.jpg,right,ATNY69UI91LMQ_2022-12-12_11h39.18.639.csv
152,9,5.0,flower5.jpg,,,,17.0,left,1.0,8.15,5.0,flower6.jpg,flower6_pair.jpg,left,ATNY69UI91LMQ_2022-12-12_11h39.18.639.csv
153,10,6.0,flower6.jpg,,,,,,,,,,,,ATNY69UI91LMQ_2022-12-12_11h39.18.639.csv
154,4,0.0,flower1.jpg,,,,12.0,left,1.0,1.211,0.0,flower1.jpg,flower1_pair.jpg,left,A2OTMALDJLAS7_2022-12-12_11h53.11.544.csv
155,5,1.0,flower2.jpg,,,,13.0,right,1.0,0.005,1.0,flower2_pair.jpg,flower2.jpg,right,A2OTMALDJLAS7_2022-12-12_11h53.11.544.csv
156,6,2.0,left.jpg,left,0.619,left,14.0,left,1.0,0.139,2.0,flower3.jpg,flower3_pair.jpg,left,A2OTMALDJLAS7_2022-12-12_11h53.11.544.csv
157,7,3.0,flower3.jpg,,,,15.0,left,1.0,0.007,3.0,flower4.jpg,flower4_pair.jpg,left,A2OTMALDJLAS7_2022-12-12_11h53.11.544.csv
