,index,demo_encoding_loop.thisTrialN,DemoImage,DemoCorrect,demo_encoding_response.rt,demo_encoding_response.keys,index,demo_test_response.keys,demo_test_response.corr,demo_test_response.rt,demo_test_loop.thisTrialN,DemoImage1,DemoImage2,DemoCorrectTest,subject
0,4,0.0,flower1.jpg,,,,12.0,right,0.0,2.4523,0.0,flower1.jpg,flower1_pair.jpg,left,A3SSIUMI7ONK5W
1,5,1.0,flower2.jpg,,,,13.0,left,0.0,0.9823,1.0,flower2_pair.jpg,flower2.jpg,right,A3SSIUMI7ONK5W
2,6,2.0,left.jpg,left,,,14.0,left,1.0,1.3826,2.0,flower3.jpg,flower3_pair.jpg,left,A3SSIUMI7ONK5W
3,7,3.0,flower3.jpg,,,,15.0,right,0.0,1.4789,3.0,flower4.jpg,flower4_pair.jpg,left,A3SSIUMI7ONK5W
4,8,4.0,flower4.jpg,,,,16.0,left,0.0,1.0754,4.0,flower5_pair.jpg,flower5.jpg,right,A3SSIUMI7ONK5W
5,9,5.0,flower5.jpg,,,,17.0,right,0.0,0.9845,5.0,flower6.jpg,flower6_pair.jpg,left,A3SSIUMI7ONK5W
6,10,6.0,flower6.jpg,,,,,,,,,,,,A3SSIUMI7ONK5W
7,4,0.0,flower1.jpg,,,,12.0,left,1.0,2.8512,0.0,flower1.jpg,flower1_pair.jpg,left,A2LMSIDVE4E4IO
8,5,1.0,flower2.jpg,,,,13.0,left,0.0,1.369,1.0,flower2_pair.jpg,flower2.jpg,right,A2LMSIDVE4E4IO
9,6,2.0,left.jpg,left,1.9058,left,14.0,left,1.0,2.3436,2.0,flower3.jpg,flower3_pair.jpg,left,A2LMSIDVE4E4IO
10,7,3.0,flower3.jpg,,,,15.0,right,0.0,1.0746,3.0,flower4.jpg,flower4_pair.jpg,left,A2LMSIDVE4E4IO
11,8,4.0,flower4.jpg,,,,16.0,left,0.0,1.494,4.0,flower5_pair.jpg,flower5.jpg,right,A2LMSIDVE4E4IO
12,9,5.0,flower5.jpg,,,,17.0,right,0.0,2.1315,5.0,flower6.jpg,flower6_pair.jpg,left,A2LMSIDVE4E4IO
13,10,6.0,flower6.jpg,,,,,,,,,,,,A2LMSIDVE4E4IO
14,4,0.0,flower1.jpg,,,,12.0,left,1.0,175.0845,0.0,flower1.jpg,flower1_pair.jpg,left,A2TI9ZTXN1GNTV
15,5,1.0,flower2.jpg,,,,13.0,right,1.0,0.1624,1.0,flower2_pair.jpg,flower2.jpg,right,A2TI9ZTXN1GNTV
16,6,2.0,left.jpg,left,,,14.0,right,0.0,1.014,2.0,flower3.jpg,flower3_pair.jpg,left,A2TI9ZTXN1GNTV
17,7,3.0,flower3.jpg,,,,15.0,right,0.0,1.488,3.0,flower4.jpg,flower4_pair.jpg,left,A2TI9ZTXN1GNTV
18,8,4.0,flower4.jpg,,,,16.0,left,0.0,0.3189,4.0,flower5_pair.jpg,flower5.jpg,right,A2TI9ZTXN1GNTV
19,9,5.0,flower5.jpg,,,,17.0,right,0.0,0.1603,5.0,flower6.jpg,flower6_pair.jpg,left,A2TI9ZTXN1GNTV
20,10,6.0,flower6.jpg,,,,,,,,,,,,A2TI9ZTXN1GNTV
21,4,0.0,flower1.jpg,,,,12.0,left,1.0,6.3239,0.0,flower1.jpg,flower1_pair.jpg,left,A3DFUI6OKBNNGI
22,5,1.0,flower2.jpg,,,,13.0,left,0.0,3.355,1.0,flower2_pair.jpg,flower2.jpg,right,A3DFUI6OKBNNGI
23,6,2.0,left.jpg,left,1.7772,right,14.0,left,1.0,2.6832,2.0,flower3.jpg,flower3_pair.jpg,left,A3DFUI6OKBNNGI
24,7,3.0,flower3.jpg,,,,15.0,left,1.0,1.6835,3.0,flower4.jpg,flower4_pair.jpg,left,A3DFUI6OKBNNGI
25,8,4.0,flower4.jpg,,,,16.0,right,1.0,1.9664,4.0,flower5_pair.jpg,flower5.jpg,right,A3DFUI6OKBNNGI
26,9,5.0,flower5.jpg,,,,17.0,left,1.0,1.3269,5.0,flower6.jpg,flower6_pair.jpg,left,A3DFUI6OKBNNGI
