,index,test_encoding_response.keys,test_encoding_response.corr,trials.thisTrialN,target_image,pair,layer,correct,test_encoding_response.rt,key_resp_end.keys,subject
0,20,,1.0,0.0,2986451363-73599.jpg,2238434559-90406.jpg,3.0,,,,A33U3GZXTFC4M4_2022-10-02_09h13.45.192.csv
1,21,,1.0,1.0,2460547508-51571.jpg,2901941438-69835.jpg,3.0,,,,A33U3GZXTFC4M4_2022-10-02_09h13.45.192.csv
2,22,,1.0,2.0,2898635428-69104.jpg,2901943411-292945.jpg,2.0,,,,A33U3GZXTFC4M4_2022-10-02_09h13.45.192.csv
3,23,,1.0,3.0,2592379964-131054.jpg,2238479053-19457.jpg,2.0,,,,A33U3GZXTFC4M4_2022-10-02_09h13.45.192.csv
4,24,,1.0,4.0,2238480677-317399.jpg,2238573546-258454.jpg,2.0,,,,A33U3GZXTFC4M4_2022-10-02_09h13.45.192.csv
5,25,,1.0,5.0,2981231403-71642.jpg,2427873763-47290.jpg,3.0,,,,A33U3GZXTFC4M4_2022-10-02_09h13.45.192.csv
6,26,,1.0,6.0,2901939379-143480.jpg,2981229442-369621.jpg,2.0,,,,A33U3GZXTFC4M4_2022-10-02_09h13.45.192.csv
7,27,left,1.0,7.0,left.jpg,,,left,2.1744,,A33U3GZXTFC4M4_2022-10-02_09h13.45.192.csv
8,28,,1.0,8.0,2460547467-349421.jpg,2898631394-142727.jpg,1.0,,,,A33U3GZXTFC4M4_2022-10-02_09h13.45.192.csv
9,29,,1.0,9.0,2575120738-55529.jpg,2575120738-55528.jpg,2.0,,,,A33U3GZXTFC4M4_2022-10-02_09h13.45.192.csv
10,30,,1.0,10.0,2592380177-354629.jpg,2512875587-350044.jpg,3.0,,,,A33U3GZXTFC4M4_2022-10-02_09h13.45.192.csv
11,31,,1.0,11.0,2868474407-362883.jpg,2981246400-220363.jpg,2.0,,,,A33U3GZXTFC4M4_2022-10-02_09h13.45.192.csv
12,32,,1.0,12.0,2238560245-182099.jpg,2592380255-205553.jpg,1.0,,,,A33U3GZXTFC4M4_2022-10-02_09h13.45.192.csv
13,33,,1.0,13.0,2901952513-70703.jpg,2864907361-287062.jpg,1.0,,,,A33U3GZXTFC4M4_2022-10-02_09h13.45.192.csv
