,index,demo_encoding_loop.thisTrialN,DemoImage,DemoCorrect,demo_encoding_response.rt,demo_encoding_response.keys,index,demo_test_response.keys,demo_test_response.corr,demo_test_response.rt,demo_test_loop.thisTrialN,DemoImage1,DemoImage2,DemoCorrectTest,subject
53,8,4.0,flower4.jpg,,,,16.0,right,1.0,2.5605,4.0,flower5_pair.jpg,flower5.jpg,right,A34LSCB90T5KYE_2022-10-02_09h50.31.623.csv
54,9,5.0,flower5.jpg,,,,17.0,right,0.0,1.392,5.0,flower6.jpg,flower6_pair.jpg,left,A34LSCB90T5KYE_2022-10-02_09h50.31.623.csv
55,10,6.0,flower6.jpg,,,,,,,,,,,,A34LSCB90T5KYE_2022-10-02_09h50.31.623.csv
56,4,0.0,flower1.jpg,,,,12.0,left,1.0,1.8328,0.0,flower1.jpg,flower1_pair.jpg,left,A3AU8PZ6HHBCVT_2022-10-02_07h24.05.812.csv
57,5,1.0,flower2.jpg,,,,13.0,left,0.0,1.5795,1.0,flower2_pair.jpg,flower2.jpg,right,A3AU8PZ6HHBCVT_2022-10-02_07h24.05.812.csv
58,6,2.0,left.jpg,left,,,14.0,left,1.0,1.6028,2.0,flower3.jpg,flower3_pair.jpg,left,A3AU8PZ6HHBCVT_2022-10-02_07h24.05.812.csv
59,7,3.0,flower3.jpg,,,,15.0,left,1.0,1.5031,3.0,flower4.jpg,flower4_pair.jpg,left,A3AU8PZ6HHBCVT_2022-10-02_07h24.05.812.csv
60,8,4.0,flower4.jpg,,,,16.0,right,1.0,1.4652,4.0,flower5_pair.jpg,flower5.jpg,right,A3AU8PZ6HHBCVT_2022-10-02_07h24.05.812.csv
61,9,5.0,flower5.jpg,,,,17.0,left,1.0,1.9884,5.0,flower6.jpg,flower6_pair.jpg,left,A3AU8PZ6HHBCVT_2022-10-02_07h24.05.812.csv
62,10,6.0,flower6.jpg,,,,,,,,,,,,A3AU8PZ6HHBCVT_2022-10-02_07h24.05.812.csv
63,4,0.0,flower1.jpg,,,,12.0,left,1.0,4.914700001,0.0,flower1.jpg,flower1_pair.jpg,left,AK52RXEJKR81A_2022-10-02_09h03.39.525.csv
64,5,1.0,flower2.jpg,,,,13.0,right,1.0,3.199,1.0,flower2_pair.jpg,flower2.jpg,right,AK52RXEJKR81A_2022-10-02_09h03.39.525.csv
65,6,2.0,left.jpg,left,,,14.0,left,1.0,2.143599999,2.0,flower3.jpg,flower3_pair.jpg,left,AK52RXEJKR81A_2022-10-02_09h03.39.525.csv
66,7,3.0,flower3.jpg,,,,15.0,left,1.0,2.0887,3.0,flower4.jpg,flower4_pair.jpg,left,AK52RXEJKR81A_2022-10-02_09h03.39.525.csv
67,8,4.0,flower4.jpg,,,,16.0,left,0.0,4.831599999,4.0,flower5_pair.jpg,flower5.jpg,right,AK52RXEJKR81A_2022-10-02_09h03.39.525.csv
