,index,demo_encoding_loop.thisTrialN,DemoImage,DemoCorrect,demo_encoding_response.rt,demo_encoding_response.keys,index,demo_test_response.keys,demo_test_response.corr,demo_test_response.rt,demo_test_loop.thisTrialN,DemoImage1,DemoImage2,DemoCorrectTest,subject
25,8,4.0,flower4.jpg,,,,16.0,right,1.0,3.0919,4.0,flower5_pair.jpg,flower5.jpg,right,AW9ODYOD9PYHX_2022-10-19_07h13.52.846.csv
26,9,5.0,flower5.jpg,,,,17.0,left,1.0,3.7275,5.0,flower6.jpg,flower6_pair.jpg,left,AW9ODYOD9PYHX_2022-10-19_07h13.52.846.csv
27,10,6.0,flower6.jpg,,,,,,,,,,,,AW9ODYOD9PYHX_2022-10-19_07h13.52.846.csv
28,4,0.0,flower1.jpg,,,,12.0,left,1.0,1.4996,0.0,flower1.jpg,flower1_pair.jpg,left,A1SHLWKA0UH1IS_2022-10-19_08h12.50.994.csv
29,5,1.0,flower2.jpg,,,,13.0,right,1.0,1.4417,1.0,flower2_pair.jpg,flower2.jpg,right,A1SHLWKA0UH1IS_2022-10-19_08h12.50.994.csv
30,6,2.0,left.jpg,left,0.6929,left,14.0,left,1.0,1.762,2.0,flower3.jpg,flower3_pair.jpg,left,A1SHLWKA0UH1IS_2022-10-19_08h12.50.994.csv
31,7,3.0,flower3.jpg,,,,15.0,left,1.0,1.424,3.0,flower4.jpg,flower4_pair.jpg,left,A1SHLWKA0UH1IS_2022-10-19_08h12.50.994.csv
32,8,4.0,flower4.jpg,,,,16.0,right,1.0,2.1412,4.0,flower5_pair.jpg,flower5.jpg,right,A1SHLWKA0UH1IS_2022-10-19_08h12.50.994.csv
33,9,5.0,flower5.jpg,,,,17.0,left,1.0,1.7734,5.0,flower6.jpg,flower6_pair.jpg,left,A1SHLWKA0UH1IS_2022-10-19_08h12.50.994.csv
34,10,6.0,flower6.jpg,,,,,,,,,,,,A1SHLWKA0UH1IS_2022-10-19_08h12.50.994.csv
35,4,0.0,flower1.jpg,,,,12.0,left,1.0,2.4102,0.0,flower1.jpg,flower1_pair.jpg,left,A1LG7I4UFRWZRY_2022-10-19_08h35.08.314.csv
36,5,1.0,flower2.jpg,,,,13.0,right,1.0,2.0597,1.0,flower2_pair.jpg,flower2.jpg,right,A1LG7I4UFRWZRY_2022-10-19_08h35.08.314.csv
37,6,2.0,left.jpg,left,1.006,left,14.0,left,1.0,1.2609,2.0,flower3.jpg,flower3_pair.jpg,left,A1LG7I4UFRWZRY_2022-10-19_08h35.08.314.csv
38,7,3.0,flower3.jpg,,,,15.0,right,0.0,1.5774,3.0,flower4.jpg,flower4_pair.jpg,left,A1LG7I4UFRWZRY_2022-10-19_08h35.08.314.csv
39,8,4.0,flower4.jpg,,,,16.0,right,1.0,1.0657,4.0,flower5_pair.jpg,flower5.jpg,right,A1LG7I4UFRWZRY_2022-10-19_08h35.08.314.csv
40,9,5.0,flower5.jpg,,,,17.0,left,1.0,1.2275,5.0,flower6.jpg,flower6_pair.jpg,left,A1LG7I4UFRWZRY_2022-10-19_08h35.08.314.csv
41,10,6.0,flower6.jpg,,,,,,,,,,,,A1LG7I4UFRWZRY_2022-10-19_08h35.08.314.csv
42,4,0.0,flower1.jpg,,,,12.0,left,1.0,5.31,0.0,flower1.jpg,flower1_pair.jpg,left,AFT9JOHMU11KY_2022-10-19_07h33.47.779.csv
43,5,1.0,flower2.jpg,,,,13.0,right,1.0,2.614,1.0,flower2_pair.jpg,flower2.jpg,right,AFT9JOHMU11KY_2022-10-19_07h33.47.779.csv
44,6,2.0,left.jpg,left,1.206,left,14.0,left,1.0,5.345,2.0,flower3.jpg,flower3_pair.jpg,left,AFT9JOHMU11KY_2022-10-19_07h33.47.779.csv
45,7,3.0,flower3.jpg,,,,15.0,right,0.0,2.46,3.0,flower4.jpg,flower4_pair.jpg,left,AFT9JOHMU11KY_2022-10-19_07h33.47.779.csv
46,8,4.0,flower4.jpg,,,,16.0,right,1.0,2.337,4.0,flower5_pair.jpg,flower5.jpg,right,AFT9JOHMU11KY_2022-10-19_07h33.47.779.csv
47,9,5.0,flower5.jpg,,,,17.0,left,1.0,2.704,5.0,flower6.jpg,flower6_pair.jpg,left,AFT9JOHMU11KY_2022-10-19_07h33.47.779.csv
48,10,6.0,flower6.jpg,,,,,,,,,,,,AFT9JOHMU11KY_2022-10-19_07h33.47.779.csv
49,4,0.0,flower1.jpg,,,,12.0,left,1.0,7.976,0.0,flower1.jpg,flower1_pair.jpg,left,A2OK9GZQ92MVUA_2022-10-19_09h37.51.065.csv
50,5,1.0,flower2.jpg,,,,13.0,right,1.0,1.818,1.0,flower2_pair.jpg,flower2.jpg,right,A2OK9GZQ92MVUA_2022-10-19_09h37.51.065.csv
51,6,2.0,left.jpg,left,0.961,left,14.0,left,1.0,1.473,2.0,flower3.jpg,flower3_pair.jpg,left,A2OK9GZQ92MVUA_2022-10-19_09h37.51.065.csv
52,7,3.0,flower3.jpg,,,,15.0,left,1.0,2.006,3.0,flower4.jpg,flower4_pair.jpg,left,A2OK9GZQ92MVUA_2022-10-19_09h37.51.065.csv
53,8,4.0,flower4.jpg,,,,16.0,left,0.0,1.952,4.0,flower5_pair.jpg,flower5.jpg,right,A2OK9GZQ92MVUA_2022-10-19_09h37.51.065.csv
54,9,5.0,flower5.jpg,,,,17.0,left,1.0,1.884,5.0,flower6.jpg,flower6_pair.jpg,left,A2OK9GZQ92MVUA_2022-10-19_09h37.51.065.csv
55,10,6.0,flower6.jpg,,,,,,,,,,,,A2OK9GZQ92MVUA_2022-10-19_09h37.51.065.csv
56,4,0.0,flower1.jpg,,,,12.0,right,0.0,4.926,0.0,flower1.jpg,flower1_pair.jpg,left,A2MGHT7XQIE473_2022-10-19_07h09.34.607.csv
57,5,1.0,flower2.jpg,,,,13.0,right,1.0,2.854,1.0,flower2_pair.jpg,flower2.jpg,right,A2MGHT7XQIE473_2022-10-19_07h09.34.607.csv
58,6,2.0,left.jpg,left,1.584,left,14.0,right,0.0,1.421,2.0,flower3.jpg,flower3_pair.jpg,left,A2MGHT7XQIE473_2022-10-19_07h09.34.607.csv
59,7,3.0,flower3.jpg,,,,15.0,left,1.0,1.502,3.0,flower4.jpg,flower4_pair.jpg,left,A2MGHT7XQIE473_2022-10-19_07h09.34.607.csv
60,8,4.0,flower4.jpg,,,,16.0,left,0.0,1.786,4.0,flower5_pair.jpg,flower5.jpg,right,A2MGHT7XQIE473_2022-10-19_07h09.34.607.csv
61,9,5.0,flower5.jpg,,,,17.0,right,0.0,1.642,5.0,flower6.jpg,flower6_pair.jpg,left,A2MGHT7XQIE473_2022-10-19_07h09.34.607.csv
62,10,6.0,flower6.jpg,,,,,,,,,,,,A2MGHT7XQIE473_2022-10-19_07h09.34.607.csv
63,4,0.0,flower1.jpg,,,,12.0,right,0.0,3.839900001,0.0,flower1.jpg,flower1_pair.jpg,left,A17QEFBJIP3K04_2022-10-19_07h28.43.511.csv
64,5,1.0,flower2.jpg,,,,13.0,right,1.0,1.2762,1.0,flower2_pair.jpg,flower2.jpg,right,A17QEFBJIP3K04_2022-10-19_07h28.43.511.csv
65,6,2.0,left.jpg,left,2.1868,left,14.0,right,0.0,0.8857,2.0,flower3.jpg,flower3_pair.jpg,left,A17QEFBJIP3K04_2022-10-19_07h28.43.511.csv
66,7,3.0,flower3.jpg,,,,15.0,right,0.0,0.7805,3.0,flower4.jpg,flower4_pair.jpg,left,A17QEFBJIP3K04_2022-10-19_07h28.43.511.csv
67,8,4.0,flower4.jpg,,,,16.0,right,1.0,1.182599999,4.0,flower5_pair.jpg,flower5.jpg,right,A17QEFBJIP3K04_2022-10-19_07h28.43.511.csv
68,9,5.0,flower5.jpg,,,,17.0,right,0.0,0.795400001,5.0,flower6.jpg,flower6_pair.jpg,left,A17QEFBJIP3K04_2022-10-19_07h28.43.511.csv
69,10,6.0,flower6.jpg,,,,,,,,,,,,A17QEFBJIP3K04_2022-10-19_07h28.43.511.csv
70,4,0.0,flower1.jpg,,,,12.0,right,0.0,4.001,0.0,flower1.jpg,flower1_pair.jpg,left,A1N37RFT8OXBNN_2022-10-19_07h18.14.061.csv
71,5,1.0,flower2.jpg,,,,13.0,right,1.0,4.616,1.0,flower2_pair.jpg,flower2.jpg,right,A1N37RFT8OXBNN_2022-10-19_07h18.14.061.csv
72,6,2.0,left.jpg,left,1.588,left,14.0,left,1.0,3.271,2.0,flower3.jpg,flower3_pair.jpg,left,A1N37RFT8OXBNN_2022-10-19_07h18.14.061.csv
73,7,3.0,flower3.jpg,,,,15.0,left,1.0,3.231,3.0,flower4.jpg,flower4_pair.jpg,left,A1N37RFT8OXBNN_2022-10-19_07h18.14.061.csv
74,8,4.0,flower4.jpg,,,,16.0,right,1.0,2.99,4.0,flower5_pair.jpg,flower5.jpg,right,A1N37RFT8OXBNN_2022-10-19_07h18.14.061.csv
75,9,5.0,flower5.jpg,,,,17.0,left,1.0,2.486,5.0,flower6.jpg,flower6_pair.jpg,left,A1N37RFT8OXBNN_2022-10-19_07h18.14.061.csv
76,10,6.0,flower6.jpg,,,,,,,,,,,,A1N37RFT8OXBNN_2022-10-19_07h18.14.061.csv
77,4,0.0,flower1.jpg,,,,12.0,left,1.0,7.5772,0.0,flower1.jpg,flower1_pair.jpg,left,A24AWGSJ6PNF6K_2022-10-19_07h03.51.483.csv
78,5,1.0,flower2.jpg,,,,13.0,right,1.0,4.2465,1.0,flower2_pair.jpg,flower2.jpg,right,A24AWGSJ6PNF6K_2022-10-19_07h03.51.483.csv
79,6,2.0,left.jpg,left,1.8713,left,14.0,left,1.0,4.9038,2.0,flower3.jpg,flower3_pair.jpg,left,A24AWGSJ6PNF6K_2022-10-19_07h03.51.483.csv
80,7,3.0,flower3.jpg,,,,15.0,right,0.0,3.1834,3.0,flower4.jpg,flower4_pair.jpg,left,A24AWGSJ6PNF6K_2022-10-19_07h03.51.483.csv
81,8,4.0,flower4.jpg,,,,16.0,right,1.0,10.1139,4.0,flower5_pair.jpg,flower5.jpg,right,A24AWGSJ6PNF6K_2022-10-19_07h03.51.483.csv
82,9,5.0,flower5.jpg,,,,17.0,left,1.0,4.23,5.0,flower6.jpg,flower6_pair.jpg,left,A24AWGSJ6PNF6K_2022-10-19_07h03.51.483.csv
83,10,6.0,flower6.jpg,,,,,,,,,,,,A24AWGSJ6PNF6K_2022-10-19_07h03.51.483.csv
84,4,0.0,flower1.jpg,,,,12.0,left,1.0,2.1805,0.0,flower1.jpg,flower1_pair.jpg,left,A1HUQ7QA5QWM5Q_2022-10-19_08h32.34.011.csv
85,5,1.0,flower2.jpg,,,,13.0,right,1.0,1.7005,1.0,flower2_pair.jpg,flower2.jpg,right,A1HUQ7QA5QWM5Q_2022-10-19_08h32.34.011.csv
86,6,2.0,left.jpg,left,0.8009,left,14.0,left,1.0,1.5846,2.0,flower3.jpg,flower3_pair.jpg,left,A1HUQ7QA5QWM5Q_2022-10-19_08h32.34.011.csv
87,7,3.0,flower3.jpg,,,,15.0,left,1.0,1.4653,3.0,flower4.jpg,flower4_pair.jpg,left,A1HUQ7QA5QWM5Q_2022-10-19_08h32.34.011.csv
88,8,4.0,flower4.jpg,,,,16.0,right,1.0,1.5822,4.0,flower5_pair.jpg,flower5.jpg,right,A1HUQ7QA5QWM5Q_2022-10-19_08h32.34.011.csv
89,9,5.0,flower5.jpg,,,,17.0,left,1.0,1.464,5.0,flower6.jpg,flower6_pair.jpg,left,A1HUQ7QA5QWM5Q_2022-10-19_08h32.34.011.csv
90,10,6.0,flower6.jpg,,,,,,,,,,,,A1HUQ7QA5QWM5Q_2022-10-19_08h32.34.011.csv
91,4,0.0,flower1.jpg,,,,12.0,right,0.0,1.8026,0.0,flower1.jpg,flower1_pair.jpg,left,AB09F0Q4T10TE_2022-10-19_06h04.14.037.csv
92,5,1.0,flower2.jpg,,,,13.0,left,0.0,1.8658,1.0,flower2_pair.jpg,flower2.jpg,right,AB09F0Q4T10TE_2022-10-19_06h04.14.037.csv
93,6,2.0,left.jpg,left,0.7993,left,14.0,left,1.0,1.3962,2.0,flower3.jpg,flower3_pair.jpg,left,AB09F0Q4T10TE_2022-10-19_06h04.14.037.csv
94,7,3.0,flower3.jpg,,,,15.0,left,1.0,1.5779,3.0,flower4.jpg,flower4_pair.jpg,left,AB09F0Q4T10TE_2022-10-19_06h04.14.037.csv
95,8,4.0,flower4.jpg,,,,16.0,right,1.0,1.4775,4.0,flower5_pair.jpg,flower5.jpg,right,AB09F0Q4T10TE_2022-10-19_06h04.14.037.csv
96,9,5.0,flower5.jpg,,,,17.0,left,1.0,1.4338,5.0,flower6.jpg,flower6_pair.jpg,left,AB09F0Q4T10TE_2022-10-19_06h04.14.037.csv
97,10,6.0,flower6.jpg,,,,,,,,,,,,AB09F0Q4T10TE_2022-10-19_06h04.14.037.csv
98,4,0.0,flower1.jpg,,,,12.0,right,0.0,13.8511,0.0,flower1.jpg,flower1_pair.jpg,left,A2ASRB2MTHDHPD_2022-10-19_08h08.19.343.csv
99,5,1.0,flower2.jpg,,,,13.0,right,1.0,5.028,1.0,flower2_pair.jpg,flower2.jpg,right,A2ASRB2MTHDHPD_2022-10-19_08h08.19.343.csv
100,6,2.0,left.jpg,left,0.8285,left,14.0,right,0.0,2.7272,2.0,flower3.jpg,flower3_pair.jpg,left,A2ASRB2MTHDHPD_2022-10-19_08h08.19.343.csv
101,7,3.0,flower3.jpg,,,,15.0,right,0.0,3.5353,3.0,flower4.jpg,flower4_pair.jpg,left,A2ASRB2MTHDHPD_2022-10-19_08h08.19.343.csv
102,8,4.0,flower4.jpg,,,,16.0,right,1.0,8.8066,4.0,flower5_pair.jpg,flower5.jpg,right,A2ASRB2MTHDHPD_2022-10-19_08h08.19.343.csv
103,9,5.0,flower5.jpg,,,,17.0,right,0.0,2.6644,5.0,flower6.jpg,flower6_pair.jpg,left,A2ASRB2MTHDHPD_2022-10-19_08h08.19.343.csv
104,10,6.0,flower6.jpg,,,,,,,,,,,,A2ASRB2MTHDHPD_2022-10-19_08h08.19.343.csv
105,4,0.0,flower1.jpg,,,,12.0,left,1.0,2.119,0.0,flower1.jpg,flower1_pair.jpg,left,A1T3ZNKR5GG0TP_2022-10-19_05h34.41.553.csv
106,5,1.0,flower2.jpg,,,,13.0,right,1.0,1.3694,1.0,flower2_pair.jpg,flower2.jpg,right,A1T3ZNKR5GG0TP_2022-10-19_05h34.41.553.csv
107,6,2.0,left.jpg,left,1.6578,left,14.0,left,1.0,1.4887,2.0,flower3.jpg,flower3_pair.jpg,left,A1T3ZNKR5GG0TP_2022-10-19_05h34.41.553.csv
108,7,3.0,flower3.jpg,,,,15.0,right,0.0,1.3992,3.0,flower4.jpg,flower4_pair.jpg,left,A1T3ZNKR5GG0TP_2022-10-19_05h34.41.553.csv
109,8,4.0,flower4.jpg,,,,16.0,left,0.0,1.2523,4.0,flower5_pair.jpg,flower5.jpg,right,A1T3ZNKR5GG0TP_2022-10-19_05h34.41.553.csv
110,9,5.0,flower5.jpg,,,,17.0,left,1.0,1.4516,5.0,flower6.jpg,flower6_pair.jpg,left,A1T3ZNKR5GG0TP_2022-10-19_05h34.41.553.csv
111,10,6.0,flower6.jpg,,,,,,,,,,,,A1T3ZNKR5GG0TP_2022-10-19_05h34.41.553.csv
112,4,0.0,flower1.jpg,,,,12.0,left,1.0,1.768,0.0,flower1.jpg,flower1_pair.jpg,left,A2EZB41QENZZJ9_2022-10-19_06h13.45.577.csv
113,5,1.0,flower2.jpg,,,,13.0,right,1.0,2.141,1.0,flower2_pair.jpg,flower2.jpg,right,A2EZB41QENZZJ9_2022-10-19_06h13.45.577.csv
114,6,2.0,left.jpg,left,0.252,left,14.0,left,1.0,1.748,2.0,flower3.jpg,flower3_pair.jpg,left,A2EZB41QENZZJ9_2022-10-19_06h13.45.577.csv
115,7,3.0,flower3.jpg,,,,15.0,right,0.0,2.255,3.0,flower4.jpg,flower4_pair.jpg,left,A2EZB41QENZZJ9_2022-10-19_06h13.45.577.csv
116,8,4.0,flower4.jpg,,,,16.0,right,1.0,1.595,4.0,flower5_pair.jpg,flower5.jpg,right,A2EZB41QENZZJ9_2022-10-19_06h13.45.577.csv
117,9,5.0,flower5.jpg,,,,17.0,left,1.0,1.446,5.0,flower6.jpg,flower6_pair.jpg,left,A2EZB41QENZZJ9_2022-10-19_06h13.45.577.csv
118,10,6.0,flower6.jpg,,,,,,,,,,,,A2EZB41QENZZJ9_2022-10-19_06h13.45.577.csv
119,4,0.0,flower1.jpg,,,,12.0,left,1.0,3.6607,0.0,flower1.jpg,flower1_pair.jpg,left,A1F0VEHWK3IAF4_2022-10-19_07h04.42.267.csv
120,5,1.0,flower2.jpg,,,,13.0,right,1.0,2.124900001,1.0,flower2_pair.jpg,flower2.jpg,right,A1F0VEHWK3IAF4_2022-10-19_07h04.42.267.csv
121,6,2.0,left.jpg,left,2.0427,left,14.0,left,1.0,2.062,2.0,flower3.jpg,flower3_pair.jpg,left,A1F0VEHWK3IAF4_2022-10-19_07h04.42.267.csv
122,7,3.0,flower3.jpg,,,,15.0,right,0.0,1.2172,3.0,flower4.jpg,flower4_pair.jpg,left,A1F0VEHWK3IAF4_2022-10-19_07h04.42.267.csv
123,8,4.0,flower4.jpg,,,,16.0,right,1.0,1.7115,4.0,flower5_pair.jpg,flower5.jpg,right,A1F0VEHWK3IAF4_2022-10-19_07h04.42.267.csv
124,9,5.0,flower5.jpg,,,,17.0,right,0.0,2.338400001,5.0,flower6.jpg,flower6_pair.jpg,left,A1F0VEHWK3IAF4_2022-10-19_07h04.42.267.csv
125,10,6.0,flower6.jpg,,,,,,,,,,,,A1F0VEHWK3IAF4_2022-10-19_07h04.42.267.csv
126,4,0.0,flower1.jpg,,,,12.0,left,1.0,1.8242,0.0,flower1.jpg,flower1_pair.jpg,left,A22PJ0TUDOYK7I_2022-10-19_07h14.03.309.csv
127,5,1.0,flower2.jpg,,,,13.0,right,1.0,1.4499,1.0,flower2_pair.jpg,flower2.jpg,right,A22PJ0TUDOYK7I_2022-10-19_07h14.03.309.csv
128,6,2.0,left.jpg,left,1.5897,left,14.0,left,1.0,1.1027,2.0,flower3.jpg,flower3_pair.jpg,left,A22PJ0TUDOYK7I_2022-10-19_07h14.03.309.csv
129,7,3.0,flower3.jpg,,,,15.0,left,1.0,1.6906,3.0,flower4.jpg,flower4_pair.jpg,left,A22PJ0TUDOYK7I_2022-10-19_07h14.03.309.csv
130,8,4.0,flower4.jpg,,,,16.0,right,1.0,1.0986,4.0,flower5_pair.jpg,flower5.jpg,right,A22PJ0TUDOYK7I_2022-10-19_07h14.03.309.csv
131,9,5.0,flower5.jpg,,,,17.0,left,1.0,1.5145,5.0,flower6.jpg,flower6_pair.jpg,left,A22PJ0TUDOYK7I_2022-10-19_07h14.03.309.csv
132,10,6.0,flower6.jpg,,,,,,,,,,,,A22PJ0TUDOYK7I_2022-10-19_07h14.03.309.csv
133,4,0.0,flower1.jpg,,,,12.0,right,0.0,3.447,0.0,flower1.jpg,flower1_pair.jpg,left,A1JT6ZF5PMQBM1_2022-10-19_10h03.43.540.csv
134,5,1.0,flower2.jpg,,,,13.0,left,0.0,2.9005,1.0,flower2_pair.jpg,flower2.jpg,right,A1JT6ZF5PMQBM1_2022-10-19_10h03.43.540.csv
135,6,2.0,left.jpg,left,1.0689,left,14.0,left,1.0,2.3671,2.0,flower3.jpg,flower3_pair.jpg,left,A1JT6ZF5PMQBM1_2022-10-19_10h03.43.540.csv
136,7,3.0,flower3.jpg,,,,15.0,right,0.0,2.439,3.0,flower4.jpg,flower4_pair.jpg,left,A1JT6ZF5PMQBM1_2022-10-19_10h03.43.540.csv
137,8,4.0,flower4.jpg,,,,16.0,right,1.0,2.9227,4.0,flower5_pair.jpg,flower5.jpg,right,A1JT6ZF5PMQBM1_2022-10-19_10h03.43.540.csv
138,9,5.0,flower5.jpg,,,,17.0,left,1.0,2.2807,5.0,flower6.jpg,flower6_pair.jpg,left,A1JT6ZF5PMQBM1_2022-10-19_10h03.43.540.csv
139,10,6.0,flower6.jpg,,,,,,,,,,,,A1JT6ZF5PMQBM1_2022-10-19_10h03.43.540.csv
140,4,0.0,flower1.jpg,,,,12.0,left,1.0,1.5557,0.0,flower1.jpg,flower1_pair.jpg,left,A3QYA7EFCS7BA2_2022-10-19_09h04.54.524.csv
141,5,1.0,flower2.jpg,,,,13.0,right,1.0,1.4409,1.0,flower2_pair.jpg,flower2.jpg,right,A3QYA7EFCS7BA2_2022-10-19_09h04.54.524.csv
142,6,2.0,left.jpg,left,0.7878,left,14.0,left,1.0,1.123,2.0,flower3.jpg,flower3_pair.jpg,left,A3QYA7EFCS7BA2_2022-10-19_09h04.54.524.csv
143,7,3.0,flower3.jpg,,,,15.0,left,1.0,1.5163,3.0,flower4.jpg,flower4_pair.jpg,left,A3QYA7EFCS7BA2_2022-10-19_09h04.54.524.csv
144,8,4.0,flower4.jpg,,,,16.0,right,1.0,1.0967,4.0,flower5_pair.jpg,flower5.jpg,right,A3QYA7EFCS7BA2_2022-10-19_09h04.54.524.csv
145,9,5.0,flower5.jpg,,,,17.0,left,1.0,1.0987,5.0,flower6.jpg,flower6_pair.jpg,left,A3QYA7EFCS7BA2_2022-10-19_09h04.54.524.csv
146,10,6.0,flower6.jpg,,,,,,,,,,,,A3QYA7EFCS7BA2_2022-10-19_09h04.54.524.csv
147,4,0.0,flower1.jpg,,,,12.0,left,1.0,5.474,0.0,flower1.jpg,flower1_pair.jpg,left,A3EWKKJTP2GY2L_2022-10-19_09h35.42.864.csv
148,5,1.0,flower2.jpg,,,,13.0,right,1.0,3.372,1.0,flower2_pair.jpg,flower2.jpg,right,A3EWKKJTP2GY2L_2022-10-19_09h35.42.864.csv
149,6,2.0,left.jpg,left,2.652,left,14.0,left,1.0,1.706,2.0,flower3.jpg,flower3_pair.jpg,left,A3EWKKJTP2GY2L_2022-10-19_09h35.42.864.csv
150,7,3.0,flower3.jpg,,,,15.0,right,0.0,1.574,3.0,flower4.jpg,flower4_pair.jpg,left,A3EWKKJTP2GY2L_2022-10-19_09h35.42.864.csv
151,8,4.0,flower4.jpg,,,,16.0,right,1.0,2.444,4.0,flower5_pair.jpg,flower5.jpg,right,A3EWKKJTP2GY2L_2022-10-19_09h35.42.864.csv
152,9,5.0,flower5.jpg,,,,17.0,left,1.0,6.178,5.0,flower6.jpg,flower6_pair.jpg,left,A3EWKKJTP2GY2L_2022-10-19_09h35.42.864.csv
153,10,6.0,flower6.jpg,,,,,,,,,,,,A3EWKKJTP2GY2L_2022-10-19_09h35.42.864.csv
154,4,0.0,flower1.jpg,,,,12.0,left,1.0,1.6934,0.0,flower1.jpg,flower1_pair.jpg,left,A2KLIBLDVDV144_2022-10-19_09h18.26.424.csv
155,5,1.0,flower2.jpg,,,,13.0,right,1.0,1.6842,1.0,flower2_pair.jpg,flower2.jpg,right,A2KLIBLDVDV144_2022-10-19_09h18.26.424.csv
156,6,2.0,left.jpg,left,0.887,left,14.0,left,1.0,1.7089,2.0,flower3.jpg,flower3_pair.jpg,left,A2KLIBLDVDV144_2022-10-19_09h18.26.424.csv
