button.numClicks,button.timesOn,button.timesOff,workID,Age,Gender,Hours slept (last night),date,expName,psychopyVersion,OS,frameRate,space_key_responce.keys,space_key_responce.rt,demo_encoding_response.keys,demo_encoding_response.corr,demo_encoding_loop.thisRepN,demo_encoding_loop.thisTrialN,demo_encoding_loop.thisN,demo_encoding_loop.thisIndex,demo_encoding_loop.ran,DemoImage,DemoCorrect,demo_test_response.keys,demo_test_response.corr,demo_test_response.rt,demo_test_loop.thisRepN,demo_test_loop.thisTrialN,demo_test_loop.thisN,demo_test_loop.thisIndex,demo_test_loop.ran,DemoImage1,DemoImage2,DemoCorrectTest,test_encoding_response.keys,test_encoding_response.corr,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,target_image,pair,layer,correct,key_resp_end.keys,key_resp_end.rt,test_test_response.keys,test_test_response.corr,test_test_response.rt,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,image1,image2,key_resp_end_2.keys,key_resp_end_2.rt
,,,A19NX9CQGX6XI8,30,male,6,2022-10-02_10h26.21.843,memory_pilot_most_recent,2022.2.4,Win32,16.13319566,,,,,,,,,,,,,,,,,,,,,,,,1,0,25,25,25,1,2592380177-354626.jpg,2238576792-334659.jpg,1,,,,,,,,,,,,,,,
,,,A19NX9CQGX6XI8,30,male,6,2022-10-02_10h26.21.843,memory_pilot_most_recent,2022.2.4,Win32,16.13319566,,,,,,,,,,,,,,,,,,,,,,,,1,0,26,26,26,1,2460547467-349422.jpg,2868487415-213924.jpg,2,,,,,,,,,,,,,,,
,,,A19NX9CQGX6XI8,30,male,6,2022-10-02_10h26.21.843,memory_pilot_most_recent,2022.2.4,Win32,16.13319566,,,,,,,,,,,,,,,,,,,,,,,,1,0,27,27,27,1,2964218374-144967.jpg,2964218374-144968.jpg,1,,,,,,,,,,,,,,,
,,,A19NX9CQGX6XI8,30,male,6,2022-10-02_10h26.21.843,memory_pilot_most_recent,2022.2.4,Win32,16.13319566,,,,,,,,,,,,,,,,,,,,,,,,1,0,28,28,28,1,2864907432-362042.jpg,2989726338-74002.jpg,3,,,,,,,,,,,,,,,
,,,A19NX9CQGX6XI8,30,male,6,2022-10-02_10h26.21.843,memory_pilot_most_recent,2022.2.4,Win32,16.13319566,,,,,,,,,,,,,,,,,,,,,,,,1,0,29,29,29,1,2874299429-139694.jpg,2883266367-365742.jpg,3,,,,,,,,,,,,,,,
,,,A19NX9CQGX6XI8,30,male,6,2022-10-02_10h26.21.843,memory_pilot_most_recent,2022.2.4,Win32,16.13319566,,,,,,,,,,,,,,,,,,,,,,,,0,0,30,30,30,1,right.jpg,,,right,,,,,,,,,,,,,,
,,,A19NX9CQGX6XI8,30,male,6,2022-10-02_10h26.21.843,memory_pilot_most_recent,2022.2.4,Win32,16.13319566,,,,,,,,,,,,,,,,,,,,,,,,1,0,31,31,31,1,2458347385-199723.jpg,2458347252-348911.jpg,3,,,,,,,,,,,,,,,
,,,A19NX9CQGX6XI8,30,male,6,2022-10-02_10h26.21.843,memory_pilot_most_recent,2022.2.4,Win32,16.13319566,,,,,,,,,,,,,,,,,,,,,,,,1,0,32,32,32,1,2981241414-145842.jpg,2238516618-25604.jpg,1,,,,,,,,,,,,,,,
,,,A19NX9CQGX6XI8,30,male,6,2022-10-02_10h26.21.843,memory_pilot_most_recent,2022.2.4,Win32,16.13319566,,,,,,,,,,,,,,,,,,,,,,,,1,0,33,33,33,1,2512875899-126682.jpg,2592380177-354628.jpg,2,,,,,,,,,,,,,,,
,,,A19NX9CQGX6XI8,30,male,6,2022-10-02_10h26.21.843,memory_pilot_most_recent,2022.2.4,Win32,16.13319566,,,,,,,,,,,,,,,,,,,,,,,,1,0,34,34,34,1,2901939379-143479.jpg,2964216376-294181.jpg,3,,,,,,,,,,,,,,,
,,,A19NX9CQGX6XI8,30,male,6,2022-10-02_10h26.21.843,memory_pilot_most_recent,2022.2.4,Win32,16.13319566,,,,,,,,,,,,,,,,,,,,,,,,1,0,35,35,35,1,2883268412-365898.jpg,2984615361-295510.jpg,2,,,,,,,,,,,,,,,
,,,A19NX9CQGX6XI8,30,male,6,2022-10-02_10h26.21.843,memory_pilot_most_recent,2022.2.4,Win32,16.13319566,,,,,,,,,,,,,,,,,,,,,,,,1,0,36,36,36,1,2901947423-70311.jpg,2860312398-62572.jpg,1,,,,,,,,,,,,,,,
,,,A19NX9CQGX6XI8,30,male,6,2022-10-02_10h26.21.843,memory_pilot_most_recent,2022.2.4,Win32,16.13319566,,,,,,,,,,,,,,,,,,,,,,,,1,0,37,37,37,1,2986451363-73598.jpg,2901942443-69925.jpg,3,,,,,,,,,,,,,,,
,,,A19NX9CQGX6XI8,30,male,6,2022-10-02_10h26.21.843,memory_pilot_most_recent,2022.2.4,Win32,16.13319566,,,,,,,,,,,,,,,,,,,,,,,,1,0,38,38,38,1,2901952513-70703.jpg,2238481198-19821.jpg,3,,,,,,,,,,,,,,,
,,,A19NX9CQGX6XI8,30,male,6,2022-10-02_10h26.21.843,memory_pilot_most_recent,2022.2.4,Win32,16.13319566,,,,,,,,,,,,,,,,,,,,,,,,1,0,39,39,39,1,2449442529-124445.jpg,2452380171-273112.jpg,1,,,,,,,,,,,,,,,
,,,A19NX9CQGX6XI8,30,male,6,2022-10-02_10h26.21.843,memory_pilot_most_recent,2022.2.4,Win32,16.13319566,,,,,,,,,,,,,,,,,,,,,,,,1,0,40,40,40,1,2898633421-291973.jpg,2575118671-277663.jpg,2,,,,,,,,,,,,,,,
,,,A19NX9CQGX6XI8,30,male,6,2022-10-02_10h26.21.843,memory_pilot_most_recent,2022.2.4,Win32,16.13319566,,,,,,,,,,,,,,,,,,,,,,,,1,0,41,41,41,1,2898635427-367120.jpg,2964221435-219434.jpg,1,,,,,,,,,,,,,,,
,,,A19NX9CQGX6XI8,30,male,6,2022-10-02_10h26.21.843,memory_pilot_most_recent,2022.2.4,Win32,16.13319566,,,,,,,,,,,,,,,,,,,,,,,,1,0,42,42,42,1,2238481928-19949.jpg,2864900357-361688.jpg,2,,,,,,,,,,,,,,,
,,,A19NX9CQGX6XI8,30,male,6,2022-10-02_10h26.21.843,memory_pilot_most_recent,2022.2.4,Win32,16.13319566,,,,,,,,,,,,,,,,,,,,,,,,0,0,43,43,43,1,right.jpg,,,right,,,,,,,,,,,,,,
,,,A19NX9CQGX6XI8,30,male,6,2022-10-02_10h26.21.843,memory_pilot_most_recent,2022.2.4,Win32,16.13319566,,,,,,,,,,,,,,,,,,,,,,,,1,0,44,44,44,1,2452380832-348593.jpg,2238328478-11678.jpg,1,,,,,,,,,,,,,,,
,,,A19NX9CQGX6XI8,30,male,6,2022-10-02_10h26.21.843,memory_pilot_most_recent,2022.2.4,Win32,16.13319566,,,,,,,,,,,,,,,,,,,,,,,,1,0,45,45,45,1,2898624426-291546.jpg,2981235446-294900.jpg,3,,,,,,,,,,,,,,,
,,,A19NX9CQGX6XI8,30,male,6,2022-10-02_10h26.21.843,memory_pilot_most_recent,2022.2.4,Win32,16.13319566,,,,,,,,,,,,,,,,,,,,,,,,0,0,46,46,46,1,left.jpg,,,left,,,,,,,,,,,,,,
,,,A19NX9CQGX6XI8,30,male,6,2022-10-02_10h26.21.843,memory_pilot_most_recent,2022.2.4,Win32,16.13319566,,,,,,,,,,,,,,,,,,,,,,,,1,0,47,47,47,1,2592380177-354629.jpg,2579432534-130704.jpg,2,,,,,,,,,,,,,,,
,,,A19NX9CQGX6XI8,30,male,6,2022-10-02_10h26.21.843,memory_pilot_most_recent,2022.2.4,Win32,16.13319566,,,,,,,,,,,,,,,,,,,,,,,,1,0,48,48,48,1,2238560245-182099.jpg,2592380255-205553.jpg,1,,,,,,,,,,,,,,,
,,,A19NX9CQGX6XI8,30,male,6,2022-10-02_10h26.21.843,memory_pilot_most_recent,2022.2.4,Win32,16.13319566,,,,,,,,,,,,,,,,,,,,,,,,1,0,49,49,49,1,2460547508-51571.jpg,2901941438-69835.jpg,3,,,,,,,,,,,,,,,
,,,A19NX9CQGX6XI8,30,male,6,2022-10-02_10h26.21.843,memory_pilot_most_recent,2022.2.4,Win32,16.13319566,,,,,,,,,,,,,,,,,,,,,,,,1,0,50,50,50,1,2898617468-68274.jpg,2964207374-144577.jpg,3,,,,,,,,,,,,,,,
,,,A19NX9CQGX6XI8,30,male,6,2022-10-02_10h26.21.843,memory_pilot_most_recent,2022.2.4,Win32,16.13319566,,,,,,,,,,,,,,,,,,,,,,,,1,0,51,51,51,1,2986451363-73599.jpg,2898626385-216899.jpg,1,,,,,,,,,,,,,,,
,,,A19NX9CQGX6XI8,30,male,6,2022-10-02_10h26.21.843,memory_pilot_most_recent,2022.2.4,Win32,16.13319566,,,,,,,,,,,,,,,,,,,,,,,,1,0,52,52,52,1,2874302418-65979.jpg,2237857458-1325.jpg,1,,,,,,,,,,,,,,,
,,,A19NX9CQGX6XI8,30,male,6,2022-10-02_10h26.21.843,memory_pilot_most_recent,2022.2.4,Win32,16.13319566,,,,,,,,,,,,,,,,,,,,,,,,1,0,53,53,53,1,2874307433-66280.jpg,2981246400-220365.jpg,2,,,,,,,,,,,,,,,
,,,A19NX9CQGX6XI8,30,male,6,2022-10-02_10h26.21.843,memory_pilot_most_recent,2022.2.4,Win32,16.13319566,,,,,,,,,,,,,,,,,,,,,,,,1,0,54,54,54,1,2446758985-197609.jpg,2864909447-362144.jpg,2,,,,,,,,,,,,,,,
,,,A19NX9CQGX6XI8,30,male,6,2022-10-02_10h26.21.843,memory_pilot_most_recent,2022.2.4,Win32,16.13319566,,,,,,,,,,,,,,,,,,,,,,,,1,0,55,55,55,1,2238480677-317399.jpg,2238480278-19661.jpg,3,,,,,,,,,,,,,,,
,,,A19NX9CQGX6XI8,30,male,6,2022-10-02_10h26.21.843,memory_pilot_most_recent,2022.2.4,Win32,16.13319566,,,,,,,,,,,,,,,,,,,,,,,,1,0,56,56,56,1,2452381505-199546.jpg,2901938432-367627.jpg,1,,,,,,,,,,,,,,,
,,,A19NX9CQGX6XI8,30,male,6,2022-10-02_10h26.21.843,memory_pilot_most_recent,2022.2.4,Win32,16.13319566,,,,,,,,,,,,,,,,,,,,,,,,1,0,57,57,57,1,2898634397-367080.jpg,2964217461-294238.jpg,3,,,,,,,,,,,,,,,
,,,A19NX9CQGX6XI8,30,male,6,2022-10-02_10h26.21.843,memory_pilot_most_recent,2022.2.4,Win32,16.13319566,,,,,,,,,,,,,,,,,,,,,,,,1,0,58,58,58,1,2864910426-287204.jpg,2901939433-69672.jpg,3,,,,,,,,,,,,,,,
,,,A19NX9CQGX6XI8,30,male,6,2022-10-02_10h26.21.843,memory_pilot_most_recent,2022.2.4,Win32,16.13319566,,,,,,,,,,,,,,,,,,,,,,,,1,0,59,59,59,1,2868474407-362883.jpg,2981246400-220363.jpg,2,,,,,,,,,,,,,,,
,,,A19NX9CQGX6XI8,30,male,6,2022-10-02_10h26.21.843,memory_pilot_most_recent,2022.2.4,Win32,16.13319566,,,,,,,,,,,,,,,,,,,,,,,,1,0,60,60,60,1,2883273443-68193.jpg,2883254439-140940.jpg,1,,,,,,,,,,,,,,,
,,,A19NX9CQGX6XI8,30,male,6,2022-10-02_10h26.21.843,memory_pilot_most_recent,2022.2.4,Win32,16.13319566,,,,,,,,,,,,,,,,,,,,,,,,1,0,61,61,61,1,2238481198-19822.jpg,2901946436-293242.jpg,2,,,,,,,,,,,,,,,
,,,A19NX9CQGX6XI8,30,male,6,2022-10-02_10h26.21.843,memory_pilot_most_recent,2022.2.4,Win32,16.13319566,,,,,,,,,,,,,,,,,,,,,,,,1,0,62,62,62,1,2446759803-49249.jpg,2901951392-368654.jpg,3,,,,,,,,,,,,,,,
,,,A19NX9CQGX6XI8,30,male,6,2022-10-02_10h26.21.843,memory_pilot_most_recent,2022.2.4,Win32,16.13319566,,,,,,,,,,,,,,,,,,,,,,,,1,0,63,63,63,1,2901939379-143480.jpg,2901942428-69919.jpg,1,,,,,,,,,,,,,,,
,,,A19NX9CQGX6XI8,30,male,6,2022-10-02_10h26.21.843,memory_pilot_most_recent,2022.2.4,Win32,16.13319566,,,,,,,,,,,,,,,,,,,,,,,,1,0,64,64,64,1,2238428357-313623.jpg,2984615361-295509.jpg,2,,,,,,,,,,,,,,,
,,,A19NX9CQGX6XI8,30,male,6,2022-10-02_10h26.21.843,memory_pilot_most_recent,2022.2.4,Win32,16.13319566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,1.927,,,,,,,,,,,,
,,,A19NX9CQGX6XI8,30,male,6,2022-10-02_10h26.21.843,memory_pilot_most_recent,2022.2.4,Win32,16.13319566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,A19NX9CQGX6XI8,30,male,6,2022-10-02_10h26.21.843,memory_pilot_most_recent,2022.2.4,Win32,16.13319566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,left,,,left,1,3.148,0,0,0,0,1,2898635427-367120.jpg,2964221435-219434.jpg,,
,,,A19NX9CQGX6XI8,30,male,6,2022-10-02_10h26.21.843,memory_pilot_most_recent,2022.2.4,Win32,16.13319566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,left,,,left,1,1.180599999,0,1,1,1,1,2986451363-73599.jpg,2898626385-216899.jpg,,
,,,A19NX9CQGX6XI8,30,male,6,2022-10-02_10h26.21.843,memory_pilot_most_recent,2022.2.4,Win32,16.13319566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,left,,,left,1,1.5826,0,2,2,2,1,2874299429-139695.jpg,2446760917-347439.jpg,,
,,,A19NX9CQGX6XI8,30,male,6,2022-10-02_10h26.21.843,memory_pilot_most_recent,2022.2.4,Win32,16.13319566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,right,,,left,0,1.3545,0,3,3,3,1,2238328478-11678.jpg,2452380832-348593.jpg,,
,,,A19NX9CQGX6XI8,30,male,6,2022-10-02_10h26.21.843,memory_pilot_most_recent,2022.2.4,Win32,16.13319566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,left,,,right,0,1.1821,0,4,4,4,1,2238481928-19949.jpg,2864900357-361688.jpg,,
,,,A19NX9CQGX6XI8,30,male,6,2022-10-02_10h26.21.843,memory_pilot_most_recent,2022.2.4,Win32,16.13319566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,right,,,right,1,1.0864,0,5,5,5,1,2901939433-69672.jpg,2864910426-287204.jpg,,
